"","Colony.ID","prop_red","Species","Phenotype","Year","inverted_color"
"732",226,0.35219535930243,"Porites compressa","Resistant","2025",0.64780464069757
"733",226,0.325291147669957,"Porites compressa","Resistant","2025",0.674708852330043
"734",226,0.321946610671052,"Porites compressa","Resistant","2025",0.678053389328948
"735",233,0.44889110098823,"Montipora capitata","Susceptible","2025",0.55110889901177
"736",233,0.45446669890901,"Montipora capitata","Susceptible","2025",0.54553330109099
"737",233,0.417791837419784,"Montipora capitata","Susceptible","2025",0.582208162580216
"738",233,0.422089608551055,"Montipora capitata","Susceptible","2025",0.577910391448945
"739",233,0.455325431381702,"Montipora capitata","Susceptible","2025",0.544674568618298
"740",234,0.501762725192057,"Porites compressa","Resistant","2025",0.498237274807943
"741",234,0.556314835430961,"Porites compressa","Resistant","2025",0.443685164569039
"742",234,0.438109694249744,"Porites compressa","Resistant","2025",0.561890305750256
"743",234,0.462914325530324,"Porites compressa","Resistant","2025",0.537085674469676
"744",234,0.393147448083868,"Porites compressa","Resistant","2025",0.606852551916132
"745",235,0.305207490605277,"Porites compressa","Susceptible","2025",0.694792509394723
"746",235,0.312056806547753,"Porites compressa","Susceptible","2025",0.687943193452247
"747",235,0.346907375128485,"Porites compressa","Susceptible","2025",0.653092624871515
"748",235,0.405683298678046,"Porites compressa","Susceptible","2025",0.594316701321954
"749",235,0.396820686507728,"Porites compressa","Susceptible","2025",0.603179313492272
"750",236,0.515728426984784,"Porites compressa","Resistant","2025",0.484271573015216
"751",236,0.465268649486556,"Porites compressa","Resistant","2025",0.534731350513444
"752",236,0.365503658245249,"Porites compressa","Resistant","2025",0.634496341754751
"753",236,0.370631400474529,"Porites compressa","Resistant","2025",0.629368599525471
"754",236,0.472463101925233,"Porites compressa","Resistant","2025",0.527536898074767
"755",237,0.431256269539456,"Porites compressa","Susceptible","2025",0.568743730460544
"756",237,0.531990929984376,"Porites compressa","Susceptible","2025",0.468009070015624
"757",237,0.481950246802964,"Porites compressa","Susceptible","2025",0.518049753197036
"758",237,0.486506870306387,"Porites compressa","Susceptible","2025",0.513493129693613
"759",237,0.495874860917572,"Porites compressa","Susceptible","2025",0.504125139082428
"760",238,0.508172402978658,"Porites compressa","Resistant","2025",0.491827597021342
"761",238,0.474575008580562,"Porites compressa","Resistant","2025",0.525424991419438
"762",238,0.425479341995892,"Porites compressa","Resistant","2025",0.574520658004108
"763",238,0.413173582399182,"Porites compressa","Resistant","2025",0.586826417600818
"764",238,0.414989657772052,"Porites compressa","Resistant","2025",0.585010342227948
"765",239,0.483421185679632,"Porites compressa","Susceptible","2025",0.516578814320368
"766",239,0.433861228332215,"Porites compressa","Susceptible","2025",0.566138771667785
"767",239,0.427833665952124,"Porites compressa","Susceptible","2025",0.572166334047876
"768",239,0.39400618055656,"Porites compressa","Susceptible","2025",0.60599381944344
"769",239,0.399191445535207,"Porites compressa","Susceptible","2025",0.600808554464793
"770",240,0.430915241811066,"Porites compressa","Resistant","2025",0.569084758188934
"771",240,0.436462078357163,"Porites compressa","Resistant","2025",0.563537921642837
"772",240,0.408317018845489,"Porites compressa","Resistant","2025",0.591682981154511
"773",240,0.394938870849867,"Porites compressa","Resistant","2025",0.605061129150133
"774",240,0.492148208512157,"Porites compressa","Resistant","2025",0.507851791487843
"775",241,0.655114266236466,"Porites compressa","Susceptible","2025",0.344885733763534
"776",241,0.654522603671549,"Porites compressa","Susceptible","2025",0.345477396328451
"777",241,0.512404433824938,"Porites compressa","Susceptible","2025",0.487595566175062
"778",241,0.56442965185951,"Porites compressa","Susceptible","2025",0.43557034814049
"779",241,0.533720721233196,"Porites compressa","Susceptible","2025",0.466279278766804
"780",242,0.62741295364848,"Porites compressa","Resistant","2025",0.37258704635152
"781",242,0.664572649739513,"Porites compressa","Resistant","2025",0.335427350260487
"782",242,0.516332415853137,"Porites compressa","Resistant","2025",0.483667584146863
"783",242,0.678801312672203,"Porites compressa","Resistant","2025",0.321198687327797
"784",242,0.658923093998119,"Porites compressa","Resistant","2025",0.341076906001881
"785",243,0.540717952816901,"Porites compressa","Susceptible","2025",0.459282047183099
"786",243,0.453464159562901,"Porites compressa","Susceptible","2025",0.546535840437099
"787",243,0.444096168951716,"Porites compressa","Susceptible","2025",0.555903831048284
"788",243,0.316572342373056,"Porites compressa","Susceptible","2025",0.683427657626944
"789",243,0.477081356945835,"Porites compressa","Susceptible","2025",0.522918643054165
"790",244,0.523900766162699,"Porites compressa","Resistant","2025",0.476099233837301
"791",244,0.474340808815282,"Porites compressa","Resistant","2025",0.525659191184718
"792",244,0.390402791185504,"Porites compressa","Resistant","2025",0.609597208814496
"793",244,0.416678361342752,"Porites compressa","Resistant","2025",0.583321638657248
"794",244,0.441824020351722,"Porites compressa","Resistant","2025",0.558175979648278
"795",247,0.427373483957188,"Porites compressa","Susceptible","2025",0.572626516042811
"796",247,0.439412173646123,"Porites compressa","Susceptible","2025",0.560587826353877
"797",247,0.449778594835606,"Porites compressa","Susceptible","2025",0.550221405164395
"798",247,0.393373430313524,"Porites compressa","Susceptible","2025",0.606626569686476
"799",247,0.417027606606766,"Porites compressa","Susceptible","2025",0.582972393393234
"800",248,0.414903373648002,"Porites compressa","Resistant","2025",0.585096626351998
"801",248,0.427459768081239,"Porites compressa","Resistant","2025",0.572540231918761
"802",248,0.432834036379234,"Porites compressa","Resistant","2025",0.567165963620766
"803",248,0.327111331810639,"Porites compressa","Resistant","2025",0.672888668189361
"804",248,0.396430353565595,"Porites compressa","Resistant","2025",0.603569646434405
