"","ColonyID","Run.x","Interval","Temperature","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Avg_Blank_Slope","Blank_Corrected_Slope","X","weight1.g","weight2.g","delta.mass.g","surface.area.cm2","Date","Project","Run.y","Chamber","Measured_Temperature","Chamber_Volume_mL","Surface_Area_cm2","Notes","Species","Phenotype","Chamber_Volume_L","Slope_norm"
"272","3",4,6,34,110,121.977,117.775,Inf,-Inf,117.775,121.977,-0.0916088794926004,-0.136575681995632,0.044966802503032,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",27,3,35.5,374.4080105,21.64924256,NA,"Montipora capitata","Susceptible",0.3744080105,0.111444603114883
"273","3",4,7,38,109,103.984,87.152,Inf,-Inf,87.141,103.984,-0.272139840226888,-0.134444378129151,-0.137695462097737,3,0.6201,0.8818,0.2617,9.06419723870413,2023-09-25,"CAREER",28,3,39.4,369.1000105,21.64924256,NA,"Montipora capitata","Susceptible",0.3691000105,-0.336422929693505
"274","1",5,1,18,111,231.626,251.685,Inf,-Inf,230.759,251.685,0.453108155170835,-0.052976276224463,0.506084431395297,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",29,5,19.5,376.5701982,27.36268889,NA,"Montipora capitata","Susceptible",0.3765701982,0.494735899490241
"275","1",5,2,22,107,222.152,249.821,Inf,-Inf,222.05,249.821,0.601420654338553,-0.0749550795075065,0.67637573384606,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",30,5,23.2,376.4171982,27.36268889,NA,"Montipora capitata","Susceptible",0.3764171982,0.660939909728744
"276","1",5,3,25,104,212.801,248.433,Inf,-Inf,212.552,248.433,0.80887527961982,-0.0802697818267523,0.889145061446572,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",31,5,26.4,373.1621982,27.36268889,NA,"Montipora capitata","Susceptible",0.3731621982,0.861340294014443
"277","1",5,4,28,108,199.656,242.546,Inf,-Inf,199.177,242.546,0.918136935833056,-0.0890318152316722,1.00716875106473,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",32,5,29.4,377.2711982,27.36268889,NA,"Montipora capitata","Susceptible",0.3772711982,0.986416651569036
"278","1",5,5,31,112,182.654,229.247,Inf,-Inf,182.373,229.247,0.954434920634922,-0.132287764443046,1.08672268507797,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",33,5,32.5,375.4351982,27.36268889,NA,"Montipora capitata","Susceptible",0.3754351982,1.05915182887647
"279","1",5,6,34,108,177.178,200.341,Inf,-Inf,176.442,200.341,0.465478026175734,-0.136575681995632,0.602053708171366,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",34,5,35.5,383.6921982,27.36268889,NA,"Montipora capitata","Susceptible",0.3836921982,0.599684336081549
"280","1",5,7,38,113,153.116,123.844,Inf,-Inf,123.844,153.116,-0.576706111569951,-0.134444378129151,-0.4422617334408,1,4.07,4.7373,0.6673,23.1124907045749,2023-09-26,"CAREER",35,5,39.4,378.1511982,27.36268889,NA,"Montipora capitata","Susceptible",0.3781511982,-0.434159537082371
"281","20",5,1,18,111,270.083,316.939,Inf,-Inf,268.998,316.939,1.01327209297329,-0.052976276224463,1.06624836919775,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",29,1,19.5,351.2221071,39.85123762,NA,"Montipora capitata","Resistant",0.3512221071,0.621391561227834
"282","20",5,2,22,108,257.2,330.425,Inf,-Inf,256.943,330.425,1.50975508320773,-0.0749550795075065,1.58471016271524,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",30,1,23.2,363.9851071,39.85123762,NA,"Montipora capitata","Resistant",0.3639851071,0.957102794891763
"283","20",5,3,25,104,245.1,343.847,Inf,-Inf,245.04,343.847,2.15975234377678,-0.0802697818267523,2.24002212560353,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",31,1,26.4,360.6201071,39.85123762,NA,"Montipora capitata","Resistant",0.3606201071,1.34037825346103
"284","20",5,4,28,107,226.125,340.271,Inf,-Inf,224.869,340.271,2.44115135791189,-0.0890318152316722,2.53018317314357,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",32,1,29.4,354.2081071,39.85123762,NA,"Montipora capitata","Resistant",0.3542081071,1.48708429571435
"285","20",5,5,31,112,204.251,330.203,Inf,-Inf,203.39,330.203,2.51640493370337,-0.132287764443046,2.64869269814641,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",33,1,32.5,365.8091071,39.85123762,NA,"Montipora capitata","Resistant",0.3658091071,1.60772296269861
"286","20",5,6,34,108,200.311,272.346,Inf,-Inf,198.943,272.346,1.56513940853855,-0.136575681995632,1.70171509053418,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",34,1,35.5,366.2481071,39.85123762,NA,"Montipora capitata","Resistant",0.3662481071,1.03415911935631
"287","20",5,7,38,113,170.843,140.817,Inf,-Inf,140.817,170.843,-0.628875636583328,-0.134444378129151,-0.494431258454177,7,6.147,7.191,1.044,36.1598086251704,2023-09-26,"CAREER",35,1,39.4,367.7251071,39.85123762,NA,"Montipora capitata","Resistant",0.3677251071,-0.301685425418028
"288","210",5,1,18,111,175.77,205.504,Inf,-Inf,175.147,205.504,0.65240589149604,-0.052976276224463,0.705382167720503,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",29,3,19.5,363.7863864,33.90963554,NA,"Montipora capitata","Resistant",0.3637863864,0.733782374877871
"289","210",5,2,22,107,169.935,217.276,Inf,-Inf,169.799,217.276,1.01898571460833,-0.0749550795075065,1.09394079411584,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",30,3,23.2,369.4043864,33.90963554,NA,"Montipora capitata","Resistant",0.3694043864,1.15555926155598
"290","210",5,3,25,104,162.764,222.953,Inf,-Inf,162.764,222.953,1.28864438083441,-0.0802697818267523,1.36891416266116,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",31,3,26.4,367.9163864,33.90963554,NA,"Montipora capitata","Resistant",0.3679163864,1.44019634514729
"291","210",5,4,28,107,149.583,214.208,Inf,-Inf,148.93,214.208,1.43551550153966,-0.0890318152316722,1.52454731677133,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",32,3,29.4,366.8043864,33.90963554,NA,"Montipora capitata","Resistant",0.3668043864,1.59908586792796
"292","210",5,5,31,112,133.869,199.062,Inf,-Inf,133.25,199.062,1.27533104671443,-0.132287764443046,1.40761881115748,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",33,3,32.5,362.6813864,33.90963554,NA,"Montipora capitata","Resistant",0.3626813864,1.45984479579381
"293","210",5,6,34,108,127.411,152.612,Inf,-Inf,127.077,152.612,0.498321789626748,-0.136575681995632,0.63489747162238,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",34,3,35.5,365.1263864,33.90963554,NA,"Montipora capitata","Resistant",0.3651263864,0.662892603653902
"294","210",5,7,38,113,100.332,77.177,Inf,-Inf,77.177,100.332,-0.306626632334308,-0.134444378129151,-0.172182254205157,15,4.0902,4.696,0.605799999999999,20.9823870355635,2023-09-26,"CAREER",35,3,39.4,362.2883864,33.90963554,NA,"Montipora capitata","Resistant",0.3622883864,-0.178377124405262
"295","213",5,1,18,111,180.573,203.977,Inf,-Inf,180.469,203.977,0.469417365712792,-0.052976276224463,0.522393641937255,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",29,7,19.5,369.0603117,23.4166291,NA,"Montipora capitata","Susceptible",0.3690603117,2.33552658388609
"296","213",5,2,22,107,175.038,203.658,Inf,-Inf,175.038,203.658,0.574626899977014,-0.0749550795075065,0.64958197948452,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",30,7,23.2,376.1043117,23.4166291,NA,"Montipora capitata","Susceptible",0.3761043117,2.95959216440117
"297","213",5,3,25,104,168.437,206.405,Inf,-Inf,168.437,206.405,0.746961641738466,-0.0802697818267523,0.827231423565218,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",31,7,26.4,372.0563117,23.4166291,NA,"Montipora capitata","Susceptible",0.3720563117,3.728423941727
"298","213",5,4,28,108,155.2,205.654,Inf,-Inf,155.175,205.654,0.948431513990453,-0.0890318152316722,1.03746332922213,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",32,7,29.4,371.2843117,23.4166291,NA,"Montipora capitata","Susceptible",0.3712843117,4.66626008944804
"299","213",5,5,31,112,140.192,183.691,Inf,-Inf,140.192,183.691,0.782009551942943,-0.132287764443046,0.914297316385989,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",33,7,32.5,372.9493117,23.4166291,NA,"Montipora capitata","Susceptible",0.3729493117,4.13073032809331
"300","213",5,6,34,108,132.545,160.11,Inf,-Inf,132.504,160.11,0.49210319748371,-0.136575681995632,0.628678879479343,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",34,7,35.5,371.8363117,23.4166291,NA,"Montipora capitata","Susceptible",0.3718363117,2.83185007657324
"301","213",5,7,38,113,107.076,93.102,Inf,-Inf,93.102,107.076,-0.203944858509649,-0.134444378129151,-0.0695004803804977,17,0.4267,0.5697,0.143,4.95292397835189,2023-09-26,"CAREER",35,7,39.4,368.6743117,23.4166291,NA,"Montipora capitata","Susceptible",0.3686743117,-0.310398970940299
"302","239",5,1,18,111,234.366,267.011,Inf,-Inf,233.687,267.011,0.676990735103503,-0.052976276224463,0.729967011327966,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",29,4,19.5,377.9133959,27.37318945,NA,"Porites compressa","Susceptible",0.3779133959,1.47040775761631
"303","239",5,2,22,107,224.14,269.103,Inf,-Inf,224.115,269.103,0.909654364487488,-0.0749550795075065,0.984609443994994,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",30,4,23.2,387.9793959,27.37318945,NA,"Porites compressa","Susceptible",0.3879793959,2.03617417191031
"304","239",5,3,25,104,214.059,267.912,Inf,-Inf,213.918,267.912,1.06930138122953,-0.0802697818267523,1.14957116305629,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",31,4,26.4,380.7063959,27.37318945,NA,"Porites compressa","Susceptible",0.3807063959,2.33275054099108
"305","239",5,4,28,107,197.266,263.055,Inf,-Inf,196.865,263.055,1.2965610075947,-0.0890318152316722,1.38559282282637,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",32,4,29.4,381.3193959,27.37318945,NA,"Porites compressa","Susceptible",0.3813193959,2.81622134732594
"306","239",5,5,31,112,179.293,248.839,Inf,-Inf,178.933,248.839,1.3626778280543,-0.132287764443046,1.49496559249734,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",33,4,32.5,389.8773959,27.37318945,NA,"Porites compressa","Susceptible",0.3898773959,3.10671574616465
"307","239",5,6,34,108,173.806,216.127,Inf,-Inf,173.338,216.127,0.826042838874273,-0.136575681995632,0.962618520869905,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",34,4,35.5,378.6453959,27.37318945,NA,"Porites compressa","Susceptible",0.3786453959,1.94280475831128
"308","239",5,7,38,113,148.275,139.264,Inf,-Inf,139.264,148.275,-0.280434547751787,-0.134444378129151,-0.145990169622636,36,1.3028,1.6278,0.325,11.2566454053452,2023-09-26,"CAREER",35,4,39.4,384.3763959,27.37318945,NA,"Porites compressa","Susceptible",0.3843763959,-0.299104252905039
"309","244",5,1,18,111,233.722,275.853,Inf,-Inf,231.993,275.853,0.936108420798218,-0.052976276224463,0.989084697022681,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",29,6,19.5,369.9579776,27.51067279,NA,"Porites compressa","Resistant",0.3699579776,1.40863667434296
"310","244",5,2,22,107,223.442,288.016,Inf,-Inf,222.404,288.016,1.34412241213152,-0.0749550795075065,1.41907749163902,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",30,6,23.2,371.5279776,27.51067279,NA,"Porites compressa","Resistant",0.3715279776,2.029601368802
"311","244",5,3,25,104,211.627,283.712,Inf,-Inf,211.627,283.712,1.51748781871616,-0.0802697818267523,1.59775760054291,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",31,6,26.4,379.2399776,27.51067279,NA,"Porites compressa","Resistant",0.3792399776,2.3325884259684
"312","244",5,4,28,108,196.43,280.159,Inf,-Inf,196.015,280.159,1.66972076626667,-0.0890318152316722,1.75875258149835,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",32,6,29.4,375.4749776,27.51067279,NA,"Porites compressa","Resistant",0.3754749776,2.54213646271856
"313","244",5,5,31,112,178.633,263.936,Inf,-Inf,178.364,263.936,1.67908878920166,-0.132287764443046,1.81137655364471,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",33,6,32.5,379.2989776,27.51067279,NA,"Porites compressa","Resistant",0.3792989776,2.64486510008788
"314","244",5,6,34,108,173.571,227.497,Inf,-Inf,173.218,227.497,1.00171032901382,-0.136575681995632,1.13828601100945,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",34,6,35.5,377.5549776,27.51067279,NA,"Porites compressa","Resistant",0.3775549776,1.65441595930669
"315","244",5,7,38,113,148.643,138.657,Inf,-Inf,138.657,149.366,-0.340643701476618,-0.134444378129151,-0.206199323347467,41,7.1673,7.6173,0.45,15.5861244074011,2023-09-26,"CAREER",35,6,39.4,367.5319776,27.51067279,NA,"Porites compressa","Resistant",0.3675319776,-0.291739664494233
"316","248",5,1,18,111,232.361,303.693,Inf,-Inf,231.366,303.693,1.41971213366052,-0.052976276224463,1.47268840988498,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",29,2,19.5,355.6965486,31.00497364,NA,"Porites compressa","Resistant",0.3556965486,2.00893578666321
"317","248",5,2,22,107,222.183,337.95,Inf,-Inf,222.183,337.95,2.25723292190458,-0.0749550795075065,2.33218800141208,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",30,2,23.2,355.6235486,31.00497364,NA,"Porites compressa","Resistant",0.3556235486,3.18075049258295
"318","248",5,3,25,104,213.444,352.668,Inf,-Inf,213.444,352.668,2.85206431989063,-0.0802697818267523,2.93233410171739,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",31,2,26.4,356.3145486,31.00497364,NA,"Porites compressa","Resistant",0.3563145486,4.00702951634025
"319","248",5,4,28,107,197.549,367.731,Inf,-Inf,197.436,367.731,3.48676479748053,-0.0890318152316722,3.5757966127122,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",32,2,29.4,356.7285486,31.00497364,NA,"Porites compressa","Resistant",0.3567285486,4.89199732247517
"320","248",5,5,31,112,180.875,350.994,Inf,-Inf,180.874,350.994,3.52124484943548,-0.132287764443046,3.65353261387852,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",33,2,32.5,360.3465486,31.00497364,NA,"Porites compressa","Resistant",0.3603465486,5.04904091955176
"321","248",5,6,34,108,176.556,272.391,Inf,-Inf,176.322,272.391,1.9800505982906,-0.136575681995632,2.11662628028624,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",34,2,35.5,359.9065486,31.00497364,NA,"Porites compressa","Resistant",0.3599065486,2.92152406551493
"322","248",5,7,38,113,152.435,135.252,Inf,-Inf,135.252,153.197,-0.536775308673393,-0.134444378129151,-0.402330930544241,43,3.6444,4.0961,0.4517,15.645005321829,2023-09-26,"CAREER",35,2,39.4,359.1285486,31.00497364,NA,"Porites compressa","Resistant",0.3591285486,-0.554126458269619
"323","4",5,1,18,111,226.746,253.854,Inf,-Inf,226.27,253.854,0.606004510218463,-0.052976276224463,0.658980786442926,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",29,9,19.5,373.7352182,34.32105444,NA,"Montipora capitata","Resistant",0.3737352182,0.453198233840252
"324","4",5,2,22,107,215.436,249.515,Inf,-Inf,215.005,249.515,0.73742247803753,-0.0749550795075065,0.812377557545036,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",30,9,23.2,370.8222182,34.32105444,NA,"Montipora capitata","Resistant",0.3708222182,0.554338569090539
"325","4",5,3,25,104,204.868,249.265,Inf,-Inf,204.472,249.265,1.04206037689531,-0.0802697818267523,1.12233015872206,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",31,9,26.4,374.0182182,34.32105444,NA,"Montipora capitata","Resistant",0.3740182182,0.772440118723162
"326","4",5,4,28,108,190.56,250.912,Inf,-Inf,190.026,250.912,1.26319340300896,-0.0890318152316722,1.35222521824064,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",32,9,29.4,375.6182182,34.32105444,NA,"Montipora capitata","Resistant",0.3756182182,0.934645912484507
"327","4",5,5,31,112,175.017,233.93,Inf,-Inf,174.321,233.93,1.23689495915517,-0.132287764443046,1.36918272359822,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",33,9,32.5,372.1712182,34.32105444,NA,"Montipora capitata","Resistant",0.3721712182,0.937682101619713
"328","4",5,6,34,108,169.675,201.673,Inf,-Inf,168.997,201.673,0.696581817346492,-0.136575681995632,0.833157499342125,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",34,9,35.5,375.6322182,34.32105444,NA,"Montipora capitata","Resistant",0.3756322182,0.575892436112274
"329","4",5,7,38,113,143.994,114.86,Inf,-Inf,114.86,143.994,-0.583768546494557,-0.134444378129151,-0.449324168365406,4,4.6893,5.6307,0.9414,32.606172260283,2023-09-26,"CAREER",35,9,39.4,369.5162182,34.32105444,NA,"Montipora capitata","Resistant",0.3695162182,-0.305523566731234
"330","44",5,1,18,111,223.908,250.069,Inf,-Inf,223.518,250.069,0.540016762438733,-0.052976276224463,0.592993038663196,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",29,8,19.5,379.8402422,20.1815008,NA,"Porites compressa","Resistant",0.3798402422,0.986075446110084
"331","44",5,2,22,107,215.311,252.445,Inf,-Inf,215.311,252.445,0.727813943018844,-0.0749550795075065,0.80276902252635,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",30,8,23.2,374.7512422,20.1815008,NA,"Porites compressa","Resistant",0.3747512422,1.31702270473994
"332","44",5,3,25,104,207.374,255.506,Inf,-Inf,207.374,255.506,0.957375548355435,-0.0802697818267523,1.03764533018219,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",31,8,26.4,196.4282422,20.1815008,NA,"Porites compressa","Resistant",0.1964282422,0.892303181832196
"333","44",5,4,28,108,192.871,246.292,Inf,-Inf,192.632,246.292,1.04206579602126,-0.0890318152316722,1.13109761125294,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",32,8,29.4,378.0342422,20.1815008,NA,"Porites compressa","Resistant",0.3780342422,1.87193515540268
"334","44",5,5,31,112,177.108,233.814,Inf,-Inf,177.065,233.814,1.04856248232539,-0.132287764443046,1.18085024676844,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",33,8,32.5,378.7232422,20.1815008,NA,"Porites compressa","Resistant",0.3787232422,1.95783621996576
"335","44",5,6,34,108,172.042,201.604,Inf,-Inf,172.042,201.604,0.575049407845494,-0.136575681995632,0.711625089841127,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",34,8,35.5,376.7252422,20.1815008,NA,"Porites compressa","Resistant",0.3767252422,1.17364174350011
"336","44",5,7,38,113,147.892,138.815,Inf,-Inf,138.815,148.595,-0.297486131477867,-0.134444378129151,-0.163041753348716,27,2.0092,2.4049,0.3957,13.705398728908,2023-09-26,"CAREER",35,8,39.4,376.3762422,20.1815008,NA,"Porites compressa","Resistant",0.3763762422,-0.268646145920535
