sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193
SL103,256601,-0.03164016822445949,-0.004932745046926343,-0.0022777758823619315,0.004702776183013165,0.0047458526664074085,0.005314462023009911,0.0019206469064791077,0.0005457308997514578,0.0028470364696556345,0.004758607279308151,0.0015763162492604663,0.003314361685832794,-0.0009054851192330483,-0.0010509453349261848,-0.0020292055917050605,0.0008477182728071094,0.0020406113034273196,-0.0017072021791478989,0.0014542511259865664,0.004119182642748471,-0.0006023950066841148,0.0026215305558114272,-0.002927924072405685,0.00222783147782541,-0.003314375030865824,0.0003071925846188697,0.0022414564631673926,-0.0013131221732709932,-0.002735471353383723,0.001567759842114029,0.000736849142471031,0.0008764904152496055,0.0034266243259821845,-0.0008867159351011526,-0.0018046229518808982,-0.002608318955990269,-0.001625391182562763,-0.0025844272626564767,-0.00016933763144183457,0.0008675579394818867,0.0009857388018385536,-0.0007807334097265973,-0.001141766030411788,0.00033564661228076655,-0.00040783075318854596,-0.00029592606204469795,-0.0008977375293015603,0.0004055748857205224,-0.0006043193244615821,0.0005382973620353299,-9.598266072643548e-05,0.0008874898224455846,0.0008969650296883159,0.0003742137910768818,-0.00022032191626848092,5.840208875509867e-05,-0.0006112221049413577,0.0006125909394118959,-0.0006505938297840936,0.00018163856771985962,-6.620335505863628e-05,0.00040899430352280274,-0.0005039343668244,0.00016285750345495476,-7.455690454956413e-06,-0.0002265946114258013,0.0002145716801706244,0.00038214145793736816,-0.00015489746708240374,0.00010378493989900679,3.1269261816586847e-06,-2.7537722078804424e-05,2.5532845144143348e-05,-8.120812955727509e-05,-5.505871799245283e-05,0.00011769347799949274,-0.00015324890121470752,-7.41426990255872e-05,-4.6618835949118236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL104,256602,-0.032903305319124575,-0.011630190490257283,-0.0025337027767371634,0.0072266541414253305,0.0004852218710457984,-0.0014519330854675533,-0.002426048405780049,0.0018794473692639465,0.0034421763799996406,0.0020008680539974513,0.0017380799988882271,0.001280202782311804,-0.0006304960433410702,-0.0021426590570467925,-0.001060317769118651,-0.0010462203519372127,-0.0011128258337744495,0.00017595473429288372,0.0027560709035810036,0.0011829527411826336,0.0019251076523532358,-0.002213736073653793,0.0009042872033265474,1.0790064829857554e-05,0.0003082421409777369,0.0007823623940993713,0.0018326016066771626,-0.0013892871097762618,0.0009287981765768712,-0.0007731017198833989,-0.0020803023570006253,-0.00010746330827060706,-0.0019317000694470436,0.0005824138743921742,-0.00012377735161599228,0.001123327271934105,0.000817806854770624,-0.00017863947843928515,-0.00038046055447378974,-0.0005948933258298392,0.0008490647518263457,-0.0012607462705516298,0.00018530346056044338,0.0013380153100245537,0.000210697330936665,-6.627122636190749e-05,8.696170727757219e-05,-0.0009618425991281025,0.00048462566272211913,0.001057099353754332,-0.00017013225111428803,0.0014907485323672367,-0.0012778617812310073,-0.00039185506154147724,0.00028565136894447793,0.000262733539794683,0.0002871045604809178,-0.0006132418939361224,-0.0011690755195621985,-0.0005512929753950844,0.00020963242766791195,-0.0008920536198418618,-0.000780149056575995,-9.021703766610532e-06,0.00019568147827433855,7.173163534483148e-05,4.832235425861162e-05,5.824776611697104e-05,0.00014290053392703746,-0.0004297337826956055,0.00034621513899462595,2.5904034370151166e-05,1.885658637167314e-05,-2.4954223360996384e-05,-2.8219837987819186e-05,-0.00012192927241297283,0.000191523815102759,-9.532413112798317e-05,-6.055277323244782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL106,256604,-0.027730197988184237,-0.0002017579043630233,-0.0005948352145368072,0.0005628316152281636,-0.004976317963236525,0.005005085197868747,0.005232600306269856,0.00016434177588655558,0.0015999803498978097,-0.0021598863603316952,0.0002109955472457992,-0.0001989252112816147,0.0006438455143756483,-0.0012020460020574636,-0.0008768944933705334,0.002972758257403628,0.0011720400633630464,0.00010462503983461775,-0.001539837821442059,-0.000509042394327759,0.000744559420014012,-0.002386213679247141,-0.0028239504967805086,0.00021385645221992268,-0.0013945745794710894,-0.00029600710790521616,0.0009430956923945724,-0.00013123969087556298,-0.0034557124623761813,0.000170533368439902,0.0034303363480019666,5.899625133078085e-05,-0.001324903736131917,-0.001120567617216369,0.0019298700025279798,-0.0019971699662766915,0.0021576579567639015,0.0010625253270670721,0.0018313620624692754,-0.0022844138149566793,-0.001707682759664947,0.001353079087767101,5.145447147315522e-05,0.00015473986750753752,0.000539698969227932,-0.0011640903313312537,0.0005026060724943589,-0.00036613376145358393,0.002611235606761398,-0.00027856554626786687,3.767549027797718e-05,0.00033295940143678867,-0.0006074799057580341,0.0004716326394562601,0.0002823712203189777,0.0002559930497826031,0.0005683515332917104,0.0004956658388547523,0.00019861294682900612,-0.0009396636896482784,-0.000906606770091345,-0.00017653360859039527,0.00023035927667364476,-0.00011345096762830068,0.00036117103778349603,-0.0001255936896713943,-0.00029206484124916086,5.408189109397424e-05,0.00016443328003397836,-0.00010001199681868157,0.00043301978804354056,3.5620211960710845e-05,-6.82977153158839e-05,-2.456291146730771e-05,0.0001091375840172526,0.0001620446960871272,-0.00021186473285725606,0.00016209623002020717,9.524928849344645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL56,256612,-0.03330076158179424,-0.009531590453959191,-6.1496179493135015e-06,0.0011859729171395958,0.0021367686439054856,-0.0033757249120074636,0.001981269720361507,0.00791592085751316,0.0005083636356430549,-0.0013592054011178983,0.0028215098664161387,0.00027276333913336644,-0.001171784609334683,0.00487037447030181,-0.007074693453164851,7.665875010591097e-06,0.0021896061826052757,0.004253941293866782,0.0018670540473756283,0.0007651218948570918,0.0011572204111995942,0.0004871199196467097,0.0033739417819338077,0.0023490547593542467,-0.00037696246470877526,0.0006755254533038906,0.0007277852935007712,0.00014516924805275206,-0.0001762480241989499,0.0004933510332484241,0.002572708310678055,0.0008155206513197978,-0.0008088776193852526,-0.0009069896477338529,-0.0010712674675714621,0.0007942585492272652,0.0005944579734029963,0.00035294618747886704,-0.0002550544991366824,-0.0006871248775998728,0.0011414949832971519,0.0012318651908142578,-0.00023076850539242,-0.0018241199934206339,0.000880863267061132,0.0012817870049658777,0.0019710891063284344,-0.0003714244297482295,-0.0004033798115875978,0.0005055152194597879,-1.5547306329262922e-05,0.0004700217334298722,-7.5781248572456965e-06,0.0002850434645596019,0.0006577613098434476,-4.041922665300695e-05,-2.3738310183670428e-05,0.0008393759142426695,0.00041821059829142554,0.0004335075170392938,-0.00020695243270623948,0.0006338200518870938,0.0007237914634013733,-0.00012692114362080614,-1.478153681759163e-05,0.00013126591831889156,0.0004038246688493826,0.00011586833567193405,-0.00011975250099202386,-7.524457942038015e-05,1.3497598813828946e-05,0.00018469567242045836,2.3155223196642396e-05,6.231646384165824e-05,-6.99744166508472e-05,-3.109602147734643e-05,-3.066491840189687e-05,2.9603649717888595e-05,2.2796013822751476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL57,256613,-0.030989535907957885,-0.007259159612767671,-0.001961240880650522,0.0045873080467989736,-0.003473967596390994,0.0026847342489281323,-0.0022359204105241656,-0.0010461248465725595,0.003109271766605343,-0.000631539759967822,-0.002164873130042552,-0.0008539218940258345,-0.0004299207768491661,0.00012062949420514907,-0.0008748261658051771,-0.00043945403978719463,-0.0015236281991191875,0.0010031473398115032,0.0008329121330286419,0.001012056582346142,0.0007998516957533388,0.001015105445188704,-0.0002557033501262155,0.00032663705617448847,0.00039971086105588816,-0.00031502816609247584,0.0011689173263466463,0.0006160547578985387,0.0004236439370079424,0.0020149726872808202,-0.00046055596194208753,0.00023486378862929086,-0.0005605281256485269,-0.000298455330896472,0.0008930497119817165,-3.404237713212841e-05,0.0008314381429013569,0.002171123741534951,0.0013432444909885057,0.0019721194951153255,-0.00017878176173249417,0.0017027424065714101,-0.00044234576164754936,-0.0014686351469154887,0.00046487419701477135,-0.0003302445609214355,0.0006836684318835159,-0.0002930936266769171,0.0001302683270330116,-0.00048345927858953365,0.00021148130326102384,-0.0011052148329325075,0.0009293188711018562,0.00017611307092109597,-0.0001685120797796231,0.00023483613139702866,-0.00042390066285029603,-0.0013931305480465353,9.480933418536073e-05,0.00042593235372912836,0.00013706761191831118,2.1749638571433322e-05,-0.0001682496601836995,-0.0003517928808428773,-0.0005998705891385135,0.00028567306733475123,-0.00017628420664591974,-0.00011445175524530589,0.0001347833822915858,-0.0003956169549526569,2.3736143303753193e-05,2.67592493545345e-05,-0.0002732689246534087,8.59122653935589e-05,-2.487513780183905e-06,-0.00011701774180962986,0.00021145671241657967,-0.00035061931103749186,5.8171511179425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL59,256615,-0.028462664197947466,0.007995014233721684,0.003414514194365013,-0.007836188612993832,-0.00411645633923117,0.0015460493994522424,0.0058217579283252295,0.0066596014187527384,-0.0013226850833031622,2.500879159449545e-05,-0.0031637313136785123,-0.0011724298804180865,0.00115705674899264,-0.002485032445703075,0.001318340020030011,-0.0006902097077223291,-0.0010556324277394519,-0.006653087394451424,0.003920717123770344,-0.004653188684309396,-0.0008042787591081313,-0.002998301518843684,0.002534990852896342,1.3308540292217985e-05,-0.00016248914047264378,0.0001809589464099231,-0.004507357680988038,-0.0015544646020179164,-0.0003095615803163563,-0.000247654257348063,-0.0013248123989023249,0.0012753804717391347,0.0012039550406656612,-0.0017162278998189813,0.0010002863090467747,-0.0018183674462972598,0.0016892371520421628,0.0013169511576719643,0.00013407336368063014,0.0005754459441300786,0.00020846858291669894,-0.0018464712163531992,0.0012649435100097529,0.0008255153988728714,0.0006628609281030237,0.0015174225482153408,0.0009464946071166949,-0.0002492714436949571,0.0008785474816542983,-0.0019256799874886638,-0.00041103844708618585,-7.250738112272584e-05,-0.0010299569480152456,0.00016505848135342236,0.0002615699727174614,-0.0004635093417872623,0.0005604156634015452,0.001119645337523026,0.0004590408926805579,0.00033660076651178704,0.0002812513972423977,-0.0003996616313111408,0.0005723439645609934,-2.093855150929626e-05,0.00014477111581152207,0.00021294648243719855,-0.00028465598314947246,-8.988122482213269e-05,-0.00022934540349437847,-0.0004229389951712824,0.0003235786212093117,-4.917956998703489e-05,-0.00042344268313294914,3.7561091863328628e-06,0.00011904500849149278,3.268692954917374e-05,-0.00012319341053321442,-7.2972813926313375e-06,2.5766468771698678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL60,256616,-0.029569976908111865,0.0015866113155456655,0.000709908722355227,-0.0016664379593398632,-0.0007218499334774094,0.004853300333109786,0.0015099303819275415,0.003764377723114372,0.0023742815306490262,0.0061998993918459255,-0.0034404812966630214,0.0015462548267988119,-0.0021559105057638826,-0.00011879088421718885,0.0008672467173821902,0.0034000352834176375,-0.0018146524130867037,-0.004365360164852652,-0.0008816243321252692,0.0009575759729993799,3.0507436680419964e-05,0.0011706262771004948,-0.002519734673823908,-0.002405338278867739,0.0011669189724362167,0.0015692631780798152,-0.0010949888814855418,0.0004191942107131734,-0.00021260928185804303,-0.00032704857924375396,0.0008824249576389885,-0.0005736205128761956,-0.001355780573751779,0.000591347834833464,0.0011711131884944975,0.00016286490257671704,-0.0006581416601467382,-0.0007986749418749366,0.0004365649991210161,0.0003924056422655722,-0.0004845206281895415,-0.0010545330717425924,6.951402052826985e-05,0.0007872590946117069,0.00011905814360592214,-0.0005637765894387253,0.0006502690866512632,-0.00043636977000748625,0.000182125109836494,-0.00028913301465918864,0.0001569664778261793,0.00016367403492751674,0.0006115522955362575,-0.0007025061494891684,0.00046360644007357484,0.0007239389004830024,-0.0015245369285896734,-0.00039842951113342866,-1.2779738832470641e-05,0.00035352863652599286,0.00011506061595237186,0.00010581700738666759,-0.0002108089327990866,-0.00041892892082635397,-0.00026963115325801174,0.0005104196502596143,0.0001334287694405124,0.0002823081490169154,0.0001393692839498192,-0.0007735879779746472,-5.021093280679058e-05,-0.0003992261054009453,0.00029906226912718045,-0.0001126692002193392,-0.0001432996578926872,8.834584403114994e-05,8.831614695166698e-05,-9.91254599526759e-06,4.684202945410783e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,256425,0.25469448996507277,0.0011237897651546088,0.024051982112318154,0.000748676408834477,-0.001916440012087423,-0.0030774790551095625,-0.001554272815582046,-0.0064681985901189785,0.008278374159137207,-0.005544130717613905,0.005425319994456204,0.008081300668983868,-0.003462419945067233,-0.007024200139245306,-0.003763027738705521,-0.0032562589738417487,0.0051071183671637,0.0029387714384624267,0.0010202960140394382,0.0038455834233420893,0.0016864863409024094,-0.0010465662663999282,-0.0018734078388405603,0.00119156567318859,0.004143906520910789,0.002390780113820825,-0.00161391031413496,0.0008236577775130411,0.0012752931831132186,-0.00156214841374767,0.001944239588197042,-0.00015897138003542942,0.0008108785721262295,0.003115063571593157,-0.001882828216634942,-0.0021859754680346355,-0.0011749578112248804,0.0021726416227594854,-0.0008195914574850848,0.00036165887754831207,0.0006882474967921255,0.001493738140701328,-0.0006277675983286345,0.0006168818283814339,-0.0009357248260853986,-0.000731795459475168,-0.00012225993176455003,5.3288883457551305e-05,-0.0006077487757078746,-0.0009342132686041621,-0.00034662775454855245,-0.0004315580289726376,-0.0004172020167184495,0.00013909960848354215,0.0001584784081990647,0.00010964954055533563,0.0004465745892937106,-0.00018282121602897528,-8.842107545962196e-05,0.0002765151083455447,7.785689858666187e-05,-8.697191175448863e-05,-0.00023057850765728687,-4.279722183322335e-05,-6.973109815104197e-05,0.00010484337657438322,-0.00016380037853376677,7.780040124276615e-07,-5.012233842886704e-05,6.369949566041523e-05,4.913749579113483e-05,-7.510131468126566e-05,3.013310724401501e-05,6.666607582966317e-06,-4.472277546808994e-05,3.553853535063166e-05,7.027061283791213e-05,1.1020478145575699e-05,5.435525612587252e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,256428,0.26841569136905163,-0.0004751677066810291,-0.011304487097083505,-0.01696061949431223,-0.004524251538649857,-0.009049539689472369,-0.00016775698861509346,-0.00847250371184864,0.020308693796242144,0.008874801496924515,0.003118460110095999,0.0027323779056784986,0.004236045046898841,0.0014815467049265293,3.811066100698481e-05,-0.00030649422871354846,0.007103245071130078,0.0011548063166298055,-0.0005153045919449229,0.0005197344157903772,0.0017626299686237562,0.0007822336185641852,0.0024169905519410007,-0.0007941286403469215,0.0007710336489351232,-0.0039057533562118826,0.0006830123079093444,0.0017562383870838624,-0.0019064158440867034,-0.0005115834387674126,-0.0017063961617577313,0.0026790798658815943,-0.00031850418669678124,0.0024955292380851378,0.00020683115602565096,-0.0013147751150381672,0.0019357562614659325,-0.00019549113292882341,-0.0028697308981655346,-0.00018723560671662454,0.0026849000201305527,0.000809218011629905,-0.001451326689383521,0.0005529709214698635,0.0012588680650824139,0.0004322877315338808,-0.001167186741722975,0.00012928586322747012,0.0006655633469996151,-0.0005645472114819711,0.0017719069388835223,-0.0009142702862924345,-0.0004618628357135732,-0.00015843146169596388,-3.9313930230006454e-07,-0.00047102027029162274,-0.00018222804264060442,-0.0001447583680856685,0.0003144981683269881,-0.00035673679491101247,-6.0840000293789624e-05,0.0001419934295923561,-5.5002919746339e-05,-0.00034939194087449995,4.436238968382817e-05,0.0001925360526947348,-0.0001016479917973119,0.00022123176145372902,-2.613092695082882e-05,-0.0002126569994593018,-2.8226750940926253e-05,0.00018391135148039346,-6.660883898883958e-05,-5.560601922363846e-07,-1.3814041314861173e-05,9.018397455083063e-05,5.781823002218418e-05,1.1212955034330182e-05,7.642812553277137e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,256434,0.27560968132509955,-0.0008616843172153321,-0.006484918999625876,-0.013010048106378923,-0.002399521581097098,-0.006225621894555606,0.0001469115242584674,-0.006441604581247905,0.01671713102949126,0.0030934083749847635,0.004859260587587321,0.0018986110825835825,0.007332758508053785,-0.0005513380815218532,-0.001641810489070507,-0.000768005933163216,0.0012299611112052435,0.0010368310447513957,0.0007056946107762328,0.0018290529274605377,0.0007845844107379303,-0.0007570787676077283,-0.0018649231681748567,0.0008833784499359749,0.001593635478110568,0.0021583414019716437,-0.001308426638926161,-0.00023887209146949533,0.0017953607994695444,-0.0013981946209212237,0.0013039758851852402,-0.002137745553759559,0.0008387277233411586,-0.00558761611005122,-0.0012082298241096715,0.00205247877538243,-0.002877972392338783,0.0009002044384150053,0.0028265354012223993,0.00047639986081495655,-0.00273308808959517,-0.0002821878889985252,0.001254344014236897,-0.0003590477949822132,-0.0021600813344001945,-0.00012149082291329545,0.0013165512335472575,-0.0003001318183651845,-0.0007236538315176879,0.0006188269921774702,-0.0013204270434883144,0.0008215909821919605,0.0003599787154439596,-7.234331078734897e-06,-1.6044938946560088e-05,-0.00014243672577977836,0.00033333700967437123,-2.8940929251123092e-05,-0.00018043194402896155,0.000346957209710097,0.0001227846346322091,-0.00029142050968563265,5.719325796873006e-06,0.000224777228287423,-3.711279675695089e-05,-0.00017161680698955445,0.00010503377672848265,-0.0003717872949429721,-6.951286859965085e-06,0.0002603602643592863,6.191896064153438e-05,-0.0002351346899481887,9.699015076952995e-05,-1.0429805687711386e-05,3.877357711402089e-06,-7.22941095808655e-05,-3.795808981647994e-05,-1.1041706823527032e-05,7.3957354236761504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
