Analysis Date,Observer,Species,Phenotype,Date,Colony ID,Replicate,Label,Area,Mean,Std Dev,Mode ,Min ,Max,MinThr,MaxThr,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,29,3,2024-05-08_29_2.JPG (red),181078,120.977,53.003,135,0,250,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,29,4,2024-05-08_29_2.JPG (red),380146,131.48,45.815,125,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,29,5,2024-05-08_29_2.JPG (red),319826,119.634,41.573,117,0,252,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,29,6,2024-05-08_29_2.JPG (red),2246,254.969,0.319,255,247,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,41,1,2024-05-08_41_1.JPG (red),265710,132.189,59.859,120,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,41,2,2024-05-08_41_1.JPG (red),240048,130.834,64.094,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,41,3,2024-05-08_41_1.JPG (red),236040,124.931,57.828,111,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,41,4,2024-05-08_41_1.JPG (red),361612,130.133,53.79,128,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,41,5,2024-05-08_41_1.JPG (red),227204,126.254,59.254,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,41,6,2024-05-08_41_1.JPG (red),15872,254.588,1.324,255,240,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,42,1,2024-05-08_42_1.JPG (red),294646,120.619,50.662,152,0,253,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,42,2,2024-05-08_42_1.JPG (red),187150,76.708,45.437,29,0,254,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,42,3,2024-05-08_42_1.JPG (red),72294,133.001,57.922,106,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,42,4,2024-05-08_42_1.JPG (red),384050,128.807,60.565,189,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,42,5,2024-05-08_42_1.JPG (red),126780,103.818,50.319,112,0,240,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,42,6,2024-05-08_42_1.JPG (red),6138,204.892,31.951,255,140,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,43,1,2024-05-08_43_1.JPG (red),227600,98.792,47.372,0,0,229,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,43,2,2024-05-08_43_1.JPG (red),152118,116.65,64.04,0,0,244,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,43,3,2024-05-08_43_1.JPG (red),156176,113.324,65.558,0,0,251,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,43,4,2024-05-08_43_1.JPG (red),122146,113.057,70.841,0,0,248,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,43,5,2024-05-08_43_1.JPG (red),182558,89.09,54.27,0,0,208,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,43,6,2024-05-08_43_1.JPG (red),4352,223.762,2.641,224,209,234,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,44,1,2024-05-08_43-44_1.JPG (red),52386,144.443,74.572,255,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,44,2,2024-05-08_43-44_1.JPG (red),97480,129.898,56.97,165,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,44,3,2024-05-08_43-44_1.JPG (red),106366,126.676,51.45,162,0,233,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,44,4,2024-05-08_43-44_1.JPG (red),181064,117.309,74.349,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,44,5,2024-05-08_43-44_1.JPG (red),290682,124.838,68.227,34,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,44,6,2024-05-08_43-44_1.JPG (red),2432,237.911,2.164,238,230,248,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,45,1,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,45,2,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,45,3,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,45,4,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,45,5,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,45,6,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,46,1,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,46,2,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,46,3,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,46,4,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,46,5,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,46,6,,,,,,,,,,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,201,1,2024-05-08_201_1.JPG (red),13800,98.285,22.426,107,7,179,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,201,2,2024-05-08_201_1.JPG (red),14950,99.545,28.739,109,0,173,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,201,3,2024-05-08_201_1.JPG (red),5324,107.377,31.584,126,0,168,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,201,4,2024-05-08_201_1.JPG (red),6896,99.785,28.357,109,0,174,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,201,5,2024-05-08_201_1.JPG (red),16000,105.028,21.799,116,19,162,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,201,6,2024-05-08_201_1.JPG (red),9446,234.409,4.857,237,219,246,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,202,1,2024-05-08_202.JPG (red),75702,131.902,33.728,148,0,234,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,202,2,2024-05-08_202.JPG (red),135332,110.235,36.116,131,0,209,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,202,3,2024-05-08_202.JPG (red),103858,98.773,37.187,115,0,226,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,202,4,2024-05-08_202.JPG (red),195194,137.14,43.48,140,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,202,5,2024-05-08_202.JPG (red),95020,131.221,39.74,160,0,233,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,202,6,2024-05-08_202.JPG (red),2084,235.174,6.104,234,218,249,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,203,1,2024-05-08_203_1.JPG (red),84218,166.346,50.27,211,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,203,2,2024-05-08_203_1.JPG (red),70248,185.545,48.201,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,203,3,2024-05-08_203_1.JPG (red),113068,159.114,66.305,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,203,4,2024-05-08_203_1.JPG (red),57694,161.836,54.077,185,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,203,5,2024-05-08_203_1.JPG (red),118268,142.705,61.225,189,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,203,6,2024-05-08_203_1.JPG (red),7286,161.438,6.99,156,124,207,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,204,1,2024-05-08_204.JPG (red),160114,122.125,42.825,145,0,225,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,204,2,2024-05-08_204.JPG (red),88104,113.906,44.831,125,0,228,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,204,3,2024-05-08_204.JPG (red),198410,117.94,41.155,114,0,230,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,204,4,2024-05-08_204.JPG (red),40048,104.614,41.013,117,0,202,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,204,5,2024-05-08_204.JPG (red),100558,101.612,40.971,103,0,206,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,204,6,2024-05-08_204.JPG (red),6182,229.756,2.414,230,216,241,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,205,1,2024-05-08_205_2.JPG (red),157314,141.756,54.564,200,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,205,2,2024-05-08_205_2.JPG (red),83472,127.591,54.276,76,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,205,3,2024-05-08_205_2.JPG (red),65892,106.623,47.572,60,3,246,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,205,4,2024-05-08_205_2.JPG (red),74702,132.334,57.845,78,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,205,5,2024-05-08_205_2.JPG (red),142692,87.417,44.338,57,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,205,6,2024-05-08_205_2.JPG (red),4480,255,0,255,255,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,206,1,2024-05-08_206_1.JPG (red),122124,110.443,44.679,96,0,238,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,206,2,2024-05-08_206_1.JPG (red),265804,147.747,49.683,191,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,206,3,2024-05-08_206_1.JPG (red),196702,112.809,44.056,134,0,240,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,206,4,2024-05-08_206_1.JPG (red),230960,137.532,49.469,137,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,206,5,2024-05-08_206_1.JPG (red),347320,128.36,40.761,131,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,206,6,2024-05-08_206_1.JPG (red),6814,200.716,4.176,200,180,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,207,1,2024-05-08_207_3.JPG (red),8394,113.192,22.794,125,38,184,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,207,2,2024-05-08_207_3.JPG (red),14350,83.181,25.051,95,0,173,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,207,3,2024-05-08_207_3.JPG (red),14838,68.447,26.731,0,0,153,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,207,4,2024-05-08_207_3.JPG (red),18242,104.664,36.383,94,0,199,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,207,5,2024-05-08_207_3.JPG (red),14520,101.2,33.512,88,0,192,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,207,6,2024-05-08_207_3.JPG (red),2134,173.717,2.844,174,163,184,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,208,1,2024-05-08_208_1.JPG (red),107250,134.817,60.46,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,208,2,2024-05-08_208_1.JPG (red),71492,121.395,55.491,62,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,208,3,2024-05-08_208_1.JPG (red),192486,107.03,46.071,73,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,208,4,2024-05-08_208_1.JPG (red),121370,94.74,40.104,91,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,208,5,2024-05-08_208_1.JPG (red),92068,102.741,55.625,38,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,208,6,2024-05-08_208_1.JPG (red),3772,249.039,5.499,255,231,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,209,1,2024-05-08_209_1.JPG (red),311086,93.935,24.97,97,0,180,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,209,2,2024-05-08_209_1.JPG (red),375594,96.059,23.324,105,0,183,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,209,3,2024-05-08_209_1.JPG (red),540052,82.884,27.164,100,0,174,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,209,4,2024-05-08_209_1.JPG (red),541132,73.206,19.712,81,0,143,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,209,5,2024-05-08_209_1.JPG (red),309696,84.64,24.386,90,0,165,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,209,6,2024-05-08_209_1.JPG (red),3070,163.965,7.445,168,129,177,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,210,1,2024-05-08_210.JPG (red),160404,125.938,31.828,135,0,206,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,210,2,2024-05-08_210.JPG (red),175730,112.053,40.348,148,0,226,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,210,3,2024-05-08_210.JPG (red),198069,120.899,43.683,173,0,216,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,210,4,2024-05-08_210.JPG (red),279789,105.85,43.402,69,0,205,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,210,5,2024-05-08_210.JPG (red),280248,90.25,34.793,101,0,203,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,210,6,2024-05-08_210.JPG (red),5313,165.811,4.418,166,118,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,211,1,2024-05-08_211_1.JPG (red),156496,97.887,43.742,77,0,222,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,211,2,2024-05-08_211_1.JPG (red),279432,116.167,37.809,88,0,235,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,211,3,2024-05-08_211_1.JPG (red),140926,98.077,36.842,79,0,221,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,211,4,2024-05-08_211_1.JPG (red),332990,98.63,36.862,64,0,237,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,211,5,2024-05-08_211_1.JPG (red),221014,108.426,40.046,78,0,250,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,211,6,2024-05-08_211_1.JPG (red),3658,230.244,2.465,230,222,239,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,212,1,*nothing there? ask marcelina,,,,,,,,,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,212,2,,,,,,,,,,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,212,3,,,,,,,,,,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,212,4,,,,,,,,,,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,212,5,,,,,,,,,,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,212,6,,,,,,,,,,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,213,1,2024-05-08_213_1.JPG (red),269244,94.451,41.854,114,0,245,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,213,2,2024-05-08_213_1.JPG (red),155468,133.859,58.378,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,213,3,2024-05-08_213_1.JPG (red),404118,123.94,47.241,126,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,213,4,2024-05-08_213_1.JPG (red),274546,78.247,38.262,65,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,213,5,2024-05-08_213_1.JPG (red),160558,108.737,55.681,76,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,213,6,2024-05-08_213_1.JPG (red),5902,236.099,11.361,255,207,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,214,1,2024-05-08_214.JPG (red),179764,116.928,61.592,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,214,2,2024-05-08_214.JPG (red),311936,126.122,63.446,37,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,214,3,2024-05-08_214.JPG (red),305152,112.081,66.995,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,214,4,2024-05-08_214.JPG (red),164764,140.794,66.16,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,214,5,2024-05-08_214.JPG (red),211680,101.974,50.798,56,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,214,6,2024-05-08_214.JPG (red),5354,254.636,0.87,255,250,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,219,1,2024-05-08_219_2.JPG (red),91078,120.252,37.888,121,0,242,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,219,2,2024-05-08_219_2.JPG (red),115336,126.629,51.889,119,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,219,3,2024-05-08_219_2.JPG (red),72764,119.758,47.087,110,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,219,4,2024-05-08_219_2.JPG (red),96730,128.511,43.335,118,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,219,5,2024-05-08_219_2.JPG (red),116800,139.541,50.619,187,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,219,6,2024-05-08_219_2.JPG (red),2838,252.305,1.921,252,245,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,220,1,2024-05-08_220_1.JPG (red),186750,108.851,56.02,39,0,247,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,220,2,2024-05-08_220_1.JPG (red),159096,98.816,44.169,109,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,220,3,2024-05-08_220_1.JPG (red),96294,91.321,41.659,41,0,233,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,220,4,2024-05-08_220_1.JPG (red),91509,89.476,42.291,35,0,234,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,220,5,2024-05-08_220_1.JPG (red),62307,142.951,44.334,135,0,248,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,220,6,2024-05-08_220_1.JPG (red),7395,254.432,0.76,255,248,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,221,1,2024-05-08_221_2.JPG (red),288897,139.958,45.896,115,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,221,2,2024-05-08_221_2.JPG (red),123795,145.515,59.821,181,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,221,3,2024-05-08_221_2.JPG (red),75198,140.905,42.603,118,12,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,221,4,2024-05-08_221_2.JPG (red),153129,94.112,31.357,90,0,219,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,221,5,2024-05-08_221_2.JPG (red),184686,125.904,51.212,150,0,247,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,221,6,2024-05-08_221_2.JPG (red),4500,212.073,18.716,198,180,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,222,1,2024-05-08_222.JPG (red),36868,41.459,19.709,30,0,129,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,222,2,2024-05-08_222.JPG (red),59590,125.855,30.71,119,0,218,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,222,3,2024-05-08_222.JPG (red),135696,104.223,42.7,68,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,222,4,2024-05-08_222.JPG (red),210108,116.334,34.243,125,0,220,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,222,5,2024-05-08_222.JPG (red),62092,113.102,31.599,117,0,232,0,255,
2025-9-26,Amelia,Montipora capitata,Resistant,2024-5-8,222,6,2024-05-08_222.JPG (red),2814,235.732,4.836,239,218,248,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,225,1,2024-05-08_225_1.JPG (red),499764,96.211,35.351,128,0,175,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,225,2,2024-05-08_225_1.JPG (red),462134,106.673,49.502,154,0,210,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,225,3,2024-05-08_225_1.JPG (red),479618,79.502,28.243,94,0,146,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,225,4,2024-05-08_225_1.JPG (red),302976,80.428,37.95,131,0,173,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,225,5,2024-05-08_225_1.JPG (red),610704,92.904,41.616,132,0,184,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,225,6,2024-05-08_225_1.JPG (red),6914,243.004,3.397,244,230,254,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,226,1,2024-05-08_226_1.JPG (red),323670,131.538,47.303,158,0,236,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,226,2,2024-05-08_226_1.JPG (red),311862,63.363,34.394,17,0,172,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,226,3,2024-05-08_226_1.JPG (red),341176,89.14,50.86,20,0,208,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,226,4,2024-05-08_226_1.JPG (red),315782,96.189,48.241,36,0,226,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,226,5,2024-05-08_226_1.JPG (red),208842,96.991,49.807,108,0,228,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,226,6,2024-05-08_226_1.JPG (red),33986,225.12,2.885,226,209,237,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,233,1,2024-05-08_233_2.JPG (red),518374,136.384,77.105,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,233,2,2024-05-08_233_2.JPG (red),424414,103.009,68.638,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,233,3,2024-05-08_233_2.JPG (red),441014,106.108,72.033,0,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,233,4,2024-05-08_233_2.JPG (red),735064,93.332,77.288,255,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,233,5,2024-05-08_233_2.JPG (red),295412,94.672,67.419,0,0,255,0,255,
2025-9-26,Amelia,Montipora capitata,Susceptible,2024-5-8,233,6,2024-05-08_233_2.JPG (red),5382,224.217,7.748,220,196,246,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,234,1,2024-05-08_234_1.JPG (red),429538,129.313,79.93,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,234,2,2024-05-08_234_1.JPG (red),99180,134.739,66.253,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,234,3,2024-05-08_234_1.JPG (red),479032,98.693,64.747,10,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,234,4,2024-05-08_234_1.JPG (red),208316,146.07,77.071,255,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,234,5,2024-05-08_234_1.JPG (red),141610,132.289,66.612,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,234,6,2024-05-08_234_1.JPG (red),2732,238.866,25.212,255,159,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,235,1,2024-05-08_235_1.JPG (red),171960,147.105,73.573,255,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,235,2,2024-05-08_235_1.JPG (red),326474,125.464,71.078,255,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,235,3,2024-05-08_235_1.JPG (red),481654,87.293,62.787,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,235,4,2024-05-08_235_1.JPG (red),287484,90.067,60.155,23,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,235,5,2024-05-08_235_1.JPG (red),431384,88.904,68.618,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,235,6,2024-05-08_235_1.JPG (red),9330,255,0,255,255,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,236,1,2024-05-08_236_1.JPG (red),315906,157.94,57.042,255,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,236,2,2024-05-08_236_1.JPG (red),434173,120.916,75.501,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,236,3,2024-05-08_236_1.JPG (red),197343,146.72,77.639,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,236,4,2024-05-08_236_1.JPG (red),328158,142.989,71.302,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,236,5,2024-05-08_236_1.JPG (red),164220,118.114,58.442,60,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,236,6,2024-05-08_236_1.JPG (red),3171,236.493,10.079,227,214,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,237,1,2024-05-08_237_2.JPG (red),220160,120.449,59.862,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,237,2,2024-05-08_237_2.JPG (red),350948,100.671,66.905,22,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,237,3,2024-05-08_237_2.JPG (red),225828,117.233,67.689,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,237,4,2024-05-08_237_2.JPG (red),267852,103.372,68.024,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,237,5,2024-05-08_237_2.JPG (red),104992,141.432,58.77,189,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Susceptible,2024-5-8,237,6,2024-05-08_237_2.JPG (red),1580,255,0,255,255,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,238,1,2024-05-08_238_1.JPG (red),499336,90.288,55.014,18,0,244,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,238,2,2024-05-08_238_1.JPG (red),319128,92.201,59.998,0,0,255,0,255,
2025-9-26,Amelia,Porites compressa,Resistant,2024-5-8,238,3,2024-05-08_238_1.JPG (red),579454,99.632,56.562,22,0,255,0,255,
