Date,N,Temperature,sd,se,ci,Hotspot_27.3,DHW
1/8/2021,268,24.90200746,0.319426698,0.019512091,0.038417134,0,0.144332512
1/9/2021,251,25.05865737,0.482258912,0.030439913,0.059951359,0,0.144332512
1/10/2021,259,25.52795753,0.235274807,0.014619265,0.028788277,0,0.144332512
1/11/2021,226,25.52678319,0.303208886,0.020169155,0.039744599,0,0.144332512
1/12/2021,244,25.63659426,0.329330639,0.021083234,0.041529214,0,0.144332512
1/13/2021,240,25.5904625,0.336205666,0.021701982,0.04275159,0,0.144332512
1/14/2021,231,25.45566234,0.209071318,0.013755883,0.027103653,0,0.144332512
1/15/2021,237,25.77572996,0.371013412,0.024099911,0.047478436,0,0.144332512
1/16/2021,246,25.91236992,0.446416084,0.02846245,0.056062315,0,0.144332512
1/17/2021,250,25.527536,0.127060688,0.008036023,0.015827245,0,0.144332512
1/18/2021,257,24.55640856,0.303639603,0.018940518,0.037299068,0,0.144332512
1/19/2021,239,24.84746444,0.321102744,0.02077041,0.040917324,0,0
1/20/2021,233,25.04706438,0.216559799,0.014187304,0.027952422,0,0
1/21/2021,234,24.60538462,0.194823188,0.01273599,0.025092417,0,0
1/22/2021,243,24.32796296,0.205275713,0.013168443,0.025939399,0,0
1/23/2021,257,24.24181323,0.221491509,0.013816261,0.027208001,0,0
1/24/2021,243,24.28676132,0.243100684,0.015594916,0.030719102,0,0
1/25/2021,238,24.09393697,0.12149286,0.007875212,0.015514358,0,0
1/26/2021,247,23.94067611,0.127681707,0.008124192,0.01600185,0,0
1/27/2021,236,23.86247881,0.184609639,0.012017064,0.023674939,0,0
1/28/2021,228,23.65839912,0.189919444,0.012577722,0.024784019,0,0
1/29/2021,228,23.54475877,0.171309979,0.011345281,0.022355529,0,0
1/30/2021,277,23.74990614,0.243625467,0.014638036,0.028816383,0,0
1/31/2021,256,23.91083203,0.201546742,0.012596671,0.024806758,0,0
2/1/2021,260,23.95232308,0.183758328,0.011396208,0.02244102,0,0
2/2/2021,271,23.98460886,0.454448084,0.027605755,0.054349908,0,0
2/3/2021,254,23.87585433,0.166131711,0.010424031,0.020528928,0,0
2/4/2021,271,23.37483395,0.261547868,0.015887901,0.031279926,0,0
2/5/2021,258,23.20327519,0.284069355,0.017685386,0.034826724,0,0
2/6/2021,259,23.77455598,0.457303412,0.028415451,0.055955746,0,0
2/7/2021,275,24.05406545,0.293689237,0.017710127,0.034865213,0,0
2/8/2021,259,24.3339112,0.408349414,0.025373598,0.049965724,0,0
2/9/2021,262,23.46870229,0.318382218,0.019669719,0.03873154,0,0
2/10/2021,220,23.3109,0.173139527,0.011673065,0.023005922,0,0
2/11/2021,262,23.78543893,0.382504093,0.023631182,0.046532035,0,0
2/12/2021,266,24.05580075,0.374231108,0.022945581,0.045178847,0,0
2/13/2021,264,24.14599621,0.181008298,0.011140291,0.02193551,0,0
2/14/2021,240,24.2790625,0.237749684,0.015346676,0.030232022,0,0
2/15/2021,263,24.78214068,0.463675598,0.028591462,0.056298296,0,0
2/16/2021,272,25.18382353,0.580980675,0.035227128,0.06935363,0,0
2/17/2021,224,25.19100446,0.253800891,0.016957785,0.033418012,0,0
2/18/2021,265,24.60709057,0.16325092,0.010028424,0.019745872,0,0
2/19/2021,266,24.5802406,0.241740408,0.014822055,0.029183979,0,0
2/20/2021,257,24.53708949,0.2608705,0.016272655,0.032045314,0,0
2/21/2021,251,24.77208765,0.354038224,0.022346695,0.044011779,0,0
2/22/2021,230,24.62112174,0.270866816,0.017860429,0.035191784,0,0
2/23/2021,259,24.44290347,0.288366185,0.017918203,0.03528455,0,0
2/24/2021,256,24.28140625,0.26891395,0.016807122,0.033098443,0,0
2/25/2021,234,24.15367521,0.314095686,0.020533077,0.04045422,0,0
2/26/2021,235,23.93711915,0.256260156,0.016716569,0.03293421,0,0
2/27/2021,236,23.67402966,0.184457419,0.012007155,0.023655417,0,0
2/28/2021,244,23.61689754,0.316450169,0.020258646,0.039904962,0,0
3/1/2021,260,23.45826538,0.300505923,0.018636586,0.036698524,0,0
3/2/2021,239,23.27907113,0.351543785,0.022739477,0.04479635,0,0
3/3/2021,258,23.56146512,0.696314423,0.043350642,0.085367711,0,0
3/4/2021,280,23.79726071,0.524107782,0.031321431,0.061656334,0,0
3/5/2021,249,23.78139357,0.337737285,0.021403231,0.042155282,0,0
3/6/2021,239,23.97643933,0.348225254,0.022524819,0.044373478,0,0
3/7/2021,244,24.25872541,0.672723604,0.043066716,0.084831714,0,0
3/8/2021,250,23.743116,0.199497437,0.012617326,0.024850288,0,0
3/9/2021,250,23.435156,0.179856915,0.01137515,0.022403777,0,0
3/10/2021,269,23.38974721,0.264573614,0.016131338,0.031760268,0,0
3/11/2021,261,23.95165517,0.455571083,0.028199142,0.055527777,0,0
3/12/2021,257,24.2347821,0.272462023,0.016995714,0.033469216,0,0
3/13/2021,263,24.23568821,0.340922594,0.021022188,0.041393943,0,0
3/14/2021,262,24.35449618,0.269289127,0.016636738,0.032759313,0,0
3/15/2021,239,24.49540586,0.312018837,0.020182821,0.039759784,0,0
3/16/2021,242,24.36405372,0.343025375,0.022050506,0.043436327,0,0
3/17/2021,276,24.04625725,0.355552511,0.021401746,0.042132074,0,0
3/18/2021,256,23.44273438,0.205217607,0.0128261,0.025258575,0,0
3/19/2021,257,23.64962257,0.519197444,0.032386647,0.063778178,0,0
3/20/2021,274,23.67872628,0.354572035,0.02142048,0.042170319,0,0
3/21/2021,270,23.38871111,0.312042685,0.018990313,0.037388546,0,0
3/22/2021,242,23.26888843,0.349144384,0.022443851,0.044211159,0,0
3/23/2021,268,23.84472015,0.558407145,0.034110145,0.067159077,0,0
3/24/2021,253,24.22601976,0.452518144,0.028449572,0.056029223,0,0
3/25/2021,275,24.57814182,0.492687667,0.029710184,0.05848924,0,0
3/26/2021,260,24.87998846,0.52481806,0.032547834,0.064092074,0,0
3/27/2021,274,25.07462774,0.398079354,0.024048853,0.047344776,0,0
3/28/2021,258,24.34933333,0.286297696,0.017824116,0.035099918,0,0
3/29/2021,270,24.27625556,0.355060188,0.021608275,0.042542847,0,0
3/30/2021,259,24.65072973,0.508129138,0.031573608,0.062174793,0,0
3/31/2021,256,24.97234375,0.574606449,0.035912903,0.07072366,0,0
4/1/2021,263,25.03642205,0.522835232,0.032239402,0.063481307,0,0
4/2/2021,271,24.94264945,0.552503346,0.033562188,0.066076867,0,0
4/3/2021,266,24.76418045,0.421532251,0.025845801,0.050889251,0,0
4/4/2021,246,24.16483333,0.284360307,0.018130151,0.035710848,0,0
4/5/2021,236,24.00214407,0.272912573,0.017765095,0.034999193,0,0
4/6/2021,247,23.71750607,0.313875343,0.01997141,0.039336771,0,0
4/7/2021,242,23.78221488,0.494897327,0.031813205,0.06266744,0,0
4/8/2021,247,23.95123077,0.609590372,0.038787307,0.07639758,0,0
4/9/2021,267,24.04237453,0.648743756,0.039702473,0.078171086,0,0
4/10/2021,261,24.20427969,0.573515886,0.035499742,0.069903607,0,0
4/11/2021,268,24.2670597,0.522081103,0.031891179,0.06279018,0,0
4/12/2021,276,24.67683333,0.624188393,0.037571726,0.073964747,0,0
4/13/2021,261,24.7486092,0.6588601,0.040782416,0.08030588,0,0
4/14/2021,270,24.5992,0.629156865,0.038289267,0.075384751,0,0
4/15/2021,259,24.72304633,0.587581587,0.036510543,0.071896613,0,0
4/16/2021,258,24.89031395,0.608215274,0.037865829,0.07456681,0,0
4/17/2021,260,25.27150769,0.549256194,0.034063423,0.06707652,0,0
4/18/2021,246,25.56210569,0.609978324,0.038890798,0.076602967,0,0
4/19/2021,261,25.6440728,0.653197919,0.040431936,0.079615739,0,0
4/20/2021,260,25.82427692,0.325731242,0.020200994,0.039779102,0,0
4/21/2021,254,26.16767323,0.588116757,0.036901727,0.072673701,0,0
4/22/2021,251,26.26386056,0.487909369,0.030796566,0.060653788,0,0
4/23/2021,263,25.77220152,0.289643004,0.017860153,0.035167707,0,0
4/24/2021,266,25.53590977,0.3922177,0.02404841,0.047350268,0,0
4/25/2021,265,25.32278491,0.245042133,0.015052819,0.029638857,0,0
4/26/2021,247,25.52808502,0.347149386,0.022088586,0.043506877,0,0
4/27/2021,244,25.71952459,0.324930565,0.020801548,0.040974356,0,0
4/28/2021,229,25.80092576,0.316991959,0.020947418,0.041275279,0,0
4/29/2021,267,25.77237079,0.579742211,0.035479647,0.069856669,0,0
4/30/2021,252,25.5990119,0.288002981,0.018142482,0.035730898,0,0
5/1/2021,267,25.75507491,0.400789083,0.024527894,0.048293517,0,0
5/2/2021,246,25.86932927,0.48054922,0.030638699,0.06034886,0,0
5/3/2021,264,26.08439015,0.545970252,0.033602146,0.066163465,0,0
5/4/2021,262,26.42704962,0.644584877,0.039822587,0.078414445,0,0
5/5/2021,270,26.07185556,0.298615326,0.01817315,0.035779697,0,0
5/6/2021,246,25.78600407,0.149624632,0.009539718,0.018790325,0,0
5/7/2021,242,25.79288843,0.388951863,0.025002773,0.049251867,0,0
5/8/2021,262,25.71848092,0.230574141,0.014244918,0.028049593,0,0
5/9/2021,249,25.83441365,0.273422443,0.017327443,0.03412771,0,0
5/10/2021,272,25.76976838,0.31683587,0.019210996,0.03782177,0,0
5/11/2021,265,25.75055472,0.357220157,0.02194386,0.043207251,0,0
5/12/2021,267,25.73814232,0.488197431,0.029877198,0.058825881,0,0
5/13/2021,247,25.61053441,0.43810806,0.027876148,0.054906372,0,0
5/14/2021,253,25.67048221,0.422833306,0.026583302,0.05235375,0,0
5/15/2021,269,25.63810409,0.453210484,0.027632731,0.054404845,0,0
5/16/2021,261,25.39662835,0.320729331,0.019852647,0.039092443,0,0
5/17/2021,255,25.3648,0.417374767,0.026137022,0.051472879,0,0
5/18/2021,265,25.27503396,0.458674972,0.02817618,0.05547863,0,0
5/19/2021,247,25.27022267,0.342079133,0.021765974,0.042871442,0,0
5/20/2021,244,25.30397951,0.404784528,0.025913674,0.051044092,0,0
5/21/2021,253,25.14696838,0.209364342,0.013162623,0.025922765,0,0
5/22/2021,242,25.56056198,0.512904428,0.032970745,0.064947628,0,0
5/23/2021,249,25.69474699,0.378774962,0.024003888,0.047277473,0,0
5/24/2021,252,26.18132143,0.441489109,0.0278112,0.054773052,0,0
5/25/2021,239,26.67546862,0.385913886,0.024962694,0.049176046,0,0
5/26/2021,259,26.81834363,0.54852512,0.034083693,0.067117655,0,0
5/27/2021,242,26.73668182,0.372062283,0.023917069,0.047113188,0,0
5/28/2021,247,26.70240081,0.430286855,0.027378497,0.053926171,0,0
5/29/2021,264,26.89789015,0.422045894,0.025975129,0.051145678,0,0
5/30/2021,249,27.50059036,0.448153812,0.028400594,0.055937118,0,0
5/31/2021,268,27.76423881,0.453539004,0.027704304,0.054546689,0,0
6/1/2021,247,28.0495668,0.627898323,0.039952214,0.078692044,0,0
6/2/2021,271,27.87545756,0.597425995,0.036291045,0.07144941,0,0
6/3/2021,267,27.64815356,0.523493861,0.032037304,0.063078963,0,0
6/4/2021,263,27.59450951,0.363093125,0.022389281,0.044085832,0,0
6/5/2021,260,27.30373846,0.349312497,0.021663441,0.042658903,0,0
6/6/2021,264,27.04802273,0.333535605,0.020527697,0.040419549,0,0
6/7/2021,270,27.00399259,0.369111976,0.022463439,0.044226513,0,0
6/8/2021,269,26.86263197,0.352717333,0.021505555,0.042341324,0,0
6/9/2021,265,26.72278113,0.355468499,0.021836256,0.042995381,0,0
6/10/2021,261,26.55279693,0.35727629,0.022114847,0.043547009,0,0
6/11/2021,255,26.43386275,0.302796378,0.018961845,0.037342462,0,0
6/12/2021,263,26.72776426,0.449858516,0.027739464,0.054620662,0,0
6/13/2021,244,26.43670492,0.325090875,0.020811811,0.040994572,0,0
6/14/2021,263,26.54642205,0.491704475,0.030319797,0.05970149,0,0
6/15/2021,268,26.60301119,0.504826076,0.030837161,0.060714935,0,0
6/16/2021,263,26.88753612,0.543308614,0.033501844,0.065967132,0,0
6/17/2021,253,26.61147036,0.274363369,0.017249077,0.033970718,0,0
6/18/2021,263,26.9866616,0.621107908,0.038299154,0.075413322,0,0
6/19/2021,235,27.10971489,0.659277699,0.043006535,0.084729482,0,0
6/20/2021,274,27.15886496,0.529687011,0.031999563,0.062997271,0,0
6/21/2021,269,27.13938662,0.554776686,0.033825332,0.066597179,0,0
6/22/2021,243,27.28728807,0.574729573,0.036868919,0.072624955,0,0
6/23/2021,258,27.46358915,0.550750286,0.034288215,0.067521639,0,0
6/24/2021,243,27.3858642,0.416453873,0.026715528,0.052624652,0,0
6/25/2021,266,27.70624812,0.455013761,0.027898684,0.054931289,0,0
6/26/2021,259,28.04261004,0.485298189,0.030154962,0.059381193,0,0
6/27/2021,258,27.97751938,0.425889248,0.026514706,0.052213754,0,0
6/28/2021,271,27.87315498,0.468734022,0.028473564,0.05605844,0,0
6/29/2021,264,27.9119053,0.46542012,0.028644628,0.056401988,0,0
6/30/2021,260,27.74272692,0.378932058,0.023500369,0.046276116,0,0
7/1/2021,268,27.68631716,0.477106981,0.029143947,0.057381186,0,0
7/2/2021,245,27.35554286,0.190497653,0.012170449,0.023972546,0,0
7/3/2021,234,27.0188547,0.309402394,0.020226267,0.039849743,0,0
7/4/2021,242,26.75721074,0.194080599,0.012475973,0.024575874,0,0
7/5/2021,239,26.61409205,0.219242584,0.014181624,0.027937537,0,0
7/6/2021,247,26.8222753,0.46516049,0.029597453,0.058296747,0,0
7/7/2021,251,26.86005578,0.380438827,0.024013086,0.047293734,0,0
7/8/2021,244,27.27419672,0.625816354,0.040063787,0.078916621,0,0
7/9/2021,251,27.29866135,0.386308344,0.024383566,0.048023395,0,0
7/10/2021,246,27.16210163,0.320166783,0.020413089,0.040207536,0,0
7/11/2021,258,27.27212403,0.417180139,0.025972501,0.051146023,0,0
7/12/2021,235,27.12470213,0.279631864,0.018241171,0.03593791,0,0
7/13/2021,265,27.28322264,0.522534948,0.032099067,0.063202757,0,0
7/14/2021,239,27.22788703,0.471739192,0.030514272,0.060112552,0,0
7/15/2021,247,27.28762753,0.410379716,0.026111836,0.051431287,0,0
7/16/2021,265,27.13963019,0.493654668,0.030324965,0.059709568,0,0
7/17/2021,233,27.23872103,0.510011988,0.033411996,0.065829716,0,0
7/18/2021,241,26.86784232,0.291966865,0.018807239,0.037048336,0,0
7/19/2021,245,26.81335102,0.442153429,0.028248146,0.055641334,0,0
7/20/2021,252,26.58580159,0.354715565,0.02234498,0.04400755,0,0
7/21/2021,234,26.25611966,0.174956312,0.011437252,0.022533646,0,0
7/22/2021,248,26.31447177,0.408517849,0.025940909,0.051093598,0,0
7/23/2021,257,26.18859533,0.335308847,0.020915991,0.041189315,0,0
7/24/2021,233,26.52611588,0.477513269,0.031282934,0.061634949,0,0
7/25/2021,240,26.79127083,0.490368529,0.031653152,0.062354792,0,0
7/26/2021,254,26.81155906,0.464497981,0.029145195,0.057398105,0,0
7/27/2021,245,26.79746939,0.47826323,0.030555117,0.060185453,0,0
7/28/2021,238,26.56407143,0.186128464,0.012064916,0.023768175,0,0
7/29/2021,257,26.7650428,0.476330335,0.02971267,0.058512385,0,0
7/30/2021,233,26.74145923,0.297913432,0.019516958,0.038453129,0,0
7/31/2021,226,26.64459735,0.339831268,0.02260524,0.044545058,0,0
8/1/2021,238,26.70529832,0.46063123,0.029858288,0.058821544,0,0
8/2/2021,241,26.48280498,0.369654477,0.023811538,0.046906293,0,0
8/3/2021,250,26.282504,0.360797691,0.02281885,0.044942565,0,0
8/4/2021,244,26.19217213,0.316948418,0.020290543,0.039967793,0,0
8/5/2021,255,26.01066667,0.293039372,0.018350837,0.036139176,0,0
8/6/2021,250,26.29736,0.494478426,0.031273562,0.061594433,0,0
8/7/2021,264,26.31130682,0.415838564,0.025593094,0.050393442,0,0
8/8/2021,256,26.31577344,0.460190655,0.028761916,0.056641145,0,0
8/9/2021,266,26.51924812,0.585046302,0.03587149,0.070629396,0,0
8/10/2021,259,26.71685328,0.366489265,0.022772535,0.044843707,0,0
8/11/2021,257,27.06940467,0.482090856,0.030072001,0.059220007,0,0
8/12/2021,275,27.41357091,0.713438142,0.043021939,0.084695554,0,0
8/13/2021,266,27.44930451,0.542594516,0.033268604,0.065504427,0,0
8/14/2021,250,27.422704,0.387497439,0.02450749,0.048268405,0,0
8/15/2021,274,27.49277007,0.48635922,0.029382035,0.057844166,0,0
8/16/2021,276,27.91748913,0.598305963,0.036013787,0.070897745,0,0
8/17/2021,266,28.18746241,0.291208193,0.01785512,0.035155951,0,0
8/18/2021,268,28.28339179,0.43320982,0.026462502,0.052101718,0,0
8/19/2021,272,27.9400625,0.304039471,0.018435101,0.036294221,0,0
8/20/2021,272,27.78713603,0.375448327,0.022764899,0.044818538,0,0
8/21/2021,255,27.68726667,0.322495009,0.020195421,0.039771802,0,0
8/22/2021,277,27.55006498,0.364614015,0.021907533,0.043127089,0,0
8/23/2021,269,27.36425651,0.28173978,0.017177978,0.03382095,0,0
8/24/2021,272,27.38259559,0.361637428,0.02192749,0.043169884,0,0
8/25/2021,273,27.29955678,0.449877203,0.027227807,0.053604033,0,0
8/26/2021,147,27.07902041,0.418450443,0.034513211,0.068210034,0,0
2/26/2022,144,25.17779283,0.344284734,0.028690394,0.056712079,0,0
2/27/2022,144,25.28562655,0.420346691,0.035028891,0.069241335,0,0
2/28/2022,144,25.3929568,0.402653674,0.033554473,0.066326865,0,0
3/1/2022,144,25.75779862,0.588470835,0.049039236,0.096935476,0,0
3/2/2022,144,25.88986266,0.396480401,0.033040033,0.065309976,0,0
3/3/2022,144,25.94595063,0.368914113,0.030742843,0.060769137,0,0
3/4/2022,144,25.78654862,0.362534736,0.030211228,0.059718299,0,0
3/5/2022,144,25.80996876,0.501098533,0.041758211,0.08254313,0,0
3/6/2022,144,26.01541243,0.552064805,0.0460054,0.090938516,0,0
3/7/2022,144,26.10220256,0.44469255,0.037057712,0.073251691,0,0
3/8/2022,144,25.70238388,0.292063855,0.024338655,0.048110029,0,0
3/9/2022,144,25.58046259,0.295979321,0.024664943,0.048755001,0,0
3/10/2022,144,25.94988774,0.500750637,0.04172922,0.082485823,0,0
3/11/2022,144,26.12335804,0.427586795,0.035632233,0.070433957,0,0
3/12/2022,144,25.87783334,0.316291721,0.026357643,0.052100948,0,0
3/13/2022,144,25.9913808,0.496889456,0.041407455,0.081849793,0,0
3/14/2022,144,26.00769445,0.547495001,0.045624583,0.090185758,0,0
3/15/2022,144,26.02442671,0.420438162,0.035036514,0.069256403,0,0
3/16/2022,144,26.24774268,0.503298415,0.041941535,0.082905504,0,0
3/17/2022,144,26.01224114,0.233657795,0.019471483,0.038489128,0,0
3/18/2022,144,25.91031598,0.440696222,0.036724685,0.072593399,0,0
3/19/2022,144,25.74352007,0.283632196,0.023636016,0.046721129,0,0
3/20/2022,144,25.8380629,0.267143678,0.022261973,0.044005069,0,0
3/21/2022,144,25.98248805,0.490057614,0.040838135,0.080724422,0,0
3/22/2022,144,25.64659685,0.21423421,0.017852851,0.035289591,0,0
3/23/2022,144,25.55758257,0.511949592,0.042662466,0.084330564,0,0
3/24/2022,144,25.58239739,0.482192751,0.040182729,0.079428887,0,0
3/25/2022,144,25.32098149,0.230762776,0.019230231,0.038012248,0,0
3/26/2022,144,25.31165086,0.390050442,0.032504203,0.064250805,0,0
3/27/2022,144,25.57830788,0.649953874,0.054162823,0.107063229,0,0
3/28/2022,144,25.71747069,0.511808787,0.042650732,0.08430737,0,0
3/29/2022,144,25.70741282,0.215095759,0.017924647,0.035431509,0,0
3/30/2022,144,25.56465626,0.245838407,0.020486534,0.040495572,0,0
3/31/2022,144,25.54412578,0.32099276,0.026749397,0.052875324,0,0
4/1/2022,144,25.14384222,0.252672976,0.021056081,0.041621392,0,0
4/2/2022,144,25.00626891,0.348186644,0.029015554,0.057354819,0,0
4/3/2022,144,24.74732794,0.280830583,0.023402549,0.046259635,0,0
4/4/2022,144,24.48819793,0.229668523,0.019139044,0.037831998,0,0
4/5/2022,144,24.70151969,0.374501552,0.031208463,0.061689525,0,0
4/6/2022,144,24.67064199,0.255313386,0.021276116,0.042056332,0,0
4/7/2022,144,24.59843327,0.251219213,0.020934934,0.041381922,0,0
4/8/2022,144,24.39771567,0.188549345,0.015712445,0.031058668,0,0
4/9/2022,144,24.53751699,0.342073691,0.028506141,0.056347866,0,0
4/10/2022,144,24.82001313,0.3837066,0.03197555,0.06320582,0,0
4/11/2022,144,24.96615124,0.29118852,0.02426571,0.04796584,0,0
4/12/2022,144,25.22348728,0.518696508,0.043224709,0.085441945,0,0
4/13/2022,144,25.27964083,0.246815042,0.02056792,0.040656447,0,0
4/14/2022,144,25.31586961,0.384873894,0.032072825,0.063398102,0,0
4/15/2022,144,25.05558412,0.256729532,0.021394128,0.042289605,0,0
4/16/2022,144,24.75498805,0.201708482,0.01680904,0.033226299,0,0
4/17/2022,144,24.78759993,0.350645273,0.029220439,0.057759815,0,0
4/18/2022,144,24.62563041,0.366409111,0.030534093,0.060356503,0,0
4/19/2022,144,24.76024847,0.345658981,0.028804915,0.056938451,0,0
4/20/2022,144,24.86816706,0.424681734,0.035390144,0.069955422,0,0
4/21/2022,144,24.78176467,0.33486349,0.027905291,0.055160171,0,0
4/22/2022,144,24.68093712,0.234501911,0.019541826,0.038628175,0,0
4/23/2022,144,24.79168365,0.357481952,0.029790163,0.058885982,0,0
4/24/2022,144,24.96792208,0.387010382,0.032250865,0.063750034,0,0
4/25/2022,144,24.89696915,0.281048702,0.023420725,0.046295565,0,0
4/26/2022,144,24.88001506,0.248445497,0.020703791,0.040925023,0,0
4/27/2022,144,24.85128435,0.175682354,0.014640196,0.028939162,0,0
4/28/2022,144,25.09702123,0.390300969,0.032525081,0.064292073,0,0
4/29/2022,144,25.14455981,0.273661233,0.022805103,0.045078669,0,0
4/30/2022,144,24.87092169,0.19356077,0.016130064,0.031884172,0,0
5/1/2022,144,24.89961768,0.271658202,0.022638184,0.044748721,0,0
5/2/2022,144,24.78481058,0.163152137,0.013596011,0.02687513,0,0
5/3/2022,144,24.65886151,0.156068532,0.013005711,0.025708287,0,0
5/4/2022,144,24.93989739,0.477413195,0.039784433,0.078641578,0,0
5/5/2022,144,24.76525425,0.226423831,0.018868653,0.037297518,0,0
5/6/2022,144,24.58311112,0.146277757,0.012189813,0.024095508,0,0
5/7/2022,144,24.53724885,0.266895185,0.022241265,0.043964136,0,0
5/8/2022,144,24.71979901,0.400208161,0.03335068,0.065924029,0,0
5/9/2022,144,25.05217169,0.468234612,0.039019551,0.077129642,0,0
5/10/2022,144,25.12729322,0.348801005,0.02906675,0.057456019,0,0
5/11/2022,144,25.17520024,0.298596876,0.024883073,0.049186176,0,0
5/12/2022,144,25.12542594,0.294262583,0.024521882,0.048472213,0,0
5/13/2022,144,25.22767516,0.420788758,0.03506573,0.069314155,0,0
5/14/2022,144,25.34143095,0.44705649,0.037254707,0.07364109,0,0
5/15/2022,144,25.18504399,0.233387247,0.019448937,0.038444562,0,0
5/16/2022,144,25.26031598,0.252080174,0.021006681,0.041523743,0,0
5/17/2022,144,25.83724692,0.548679715,0.04572331,0.090380909,0,0
5/18/2022,144,25.6946254,0.25619956,0.021349963,0.042202306,0,0
5/19/2022,144,25.62728936,0.379877695,0.031656475,0.062575106,0,0
5/20/2022,144,25.88311884,0.427952633,0.035662719,0.070494219,0,0
5/21/2022,144,26.47647918,0.494755011,0.041229584,0.081498198,0,0
5/22/2022,144,26.33580595,0.422857002,0.035238083,0.069654845,0,0
5/23/2022,144,26.09568057,0.287383371,0.023948614,0.047339039,0,0
5/24/2022,144,26.4290872,0.553030592,0.046085883,0.091097605,0,0
5/25/2022,144,26.38016552,0.533974847,0.044497904,0.087958659,0,0
5/26/2022,144,26.25173959,0.472668612,0.039389051,0.07786003,0,0
5/27/2022,144,26.03160842,0.275520736,0.022960061,0.045384974,0,0
5/28/2022,144,25.968848,0.21597088,0.017997573,0.035575663,0,0
5/29/2022,144,25.89559762,0.207062265,0.017255189,0.034108197,0,0
5/30/2022,144,26.16400618,0.457292834,0.038107736,0.075327265,0,0
5/31/2022,144,26.22035456,0.34411421,0.028676184,0.056683989,0,0
6/1/2022,144,26.34914507,0.388516201,0.03237635,0.063998079,0,0
6/2/2022,144,26.54456367,0.361003072,0.030083589,0.059465996,0,0
6/3/2022,144,26.82563234,0.554525539,0.046210462,0.091343859,0,0
6/4/2022,144,26.99598535,0.565338265,0.047111522,0.093124978,0,0
6/5/2022,144,26.74912771,0.315234655,0.026269555,0.051926824,0,0
6/6/2022,144,26.95211575,0.524056681,0.04367139,0.086324896,0,0
6/7/2022,144,27.01542208,0.506298123,0.04219151,0.083399629,0,0
6/8/2022,144,27.06187462,0.306402834,0.02553357,0.050472008,0,0
6/9/2022,144,27.11392516,0.381190237,0.031765853,0.062791314,0,0
6/10/2022,144,27.02582717,0.325215525,0.027101294,0.053570916,0,0
6/11/2022,144,26.93979515,0.437234693,0.036436224,0.072023201,0,0
6/12/2022,144,26.74479322,0.243109099,0.020259092,0.040045988,0,0
6/13/2022,144,26.51060533,0.190839694,0.015903308,0.031435945,0,0
6/14/2022,144,26.29321915,0.167084209,0.013923684,0.027522838,0,0
6/15/2022,144,26.51213504,0.367123014,0.030593584,0.0604741,0,0
6/16/2022,144,26.48334067,0.236969815,0.019747485,0.039034699,0,0
6/17/2022,144,26.54705595,0.405350301,0.033779192,0.066771065,0,0
6/18/2022,144,26.47452316,0.314285819,0.026190485,0.051770527,0,0
6/19/2022,144,26.55595063,0.394838599,0.032903217,0.065039532,0,0
6/20/2022,144,26.78891166,0.424643457,0.035386955,0.069949117,0,0
6/21/2022,144,27.00937655,0.489496363,0.040791364,0.08063197,0,0
6/22/2022,144,26.99112231,0.403269096,0.033605758,0.06642824,0,0
6/23/2022,144,26.72250541,0.397149862,0.033095822,0.065420253,0,0
6/24/2022,144,26.66494947,0.42147733,0.035123111,0.069427579,0,0
6/25/2022,144,26.75300695,0.39073214,0.032561012,0.064363098,0,0
6/26/2022,144,26.78910649,0.496900841,0.041408403,0.081851668,0,0
6/27/2022,144,26.7396852,0.274682111,0.022890176,0.045246832,0,0
6/28/2022,144,26.57433026,0.271071146,0.022589262,0.044652018,0,0
6/29/2022,144,26.31259993,0.164980993,0.013748416,0.027176387,0,0
6/30/2022,144,26.42454631,0.337865144,0.028155429,0.055654616,0,0
7/1/2022,144,26.43101043,0.309527698,0.025793975,0.050986749,0,0
7/2/2022,144,26.48846413,0.443755393,0.036979616,0.073097319,0,0
7/3/2022,144,26.24076351,0.174437705,0.014536475,0.028734138,0,0
7/4/2022,144,26.24009029,0.383587065,0.031965589,0.06318613,0,0
7/5/2022,144,26.22885186,0.360364538,0.030030378,0.059360814,0,0
7/6/2022,144,26.27279476,0.395171905,0.032930992,0.065094435,0,0
7/7/2022,144,26.25472763,0.266513114,0.022209426,0.043901199,0,0
7/8/2022,144,26.02171645,0.151618581,0.012634882,0.024975272,0,0
7/9/2022,144,26.04648882,0.356773452,0.029731121,0.058769275,0,0
7/10/2022,144,26.15580788,0.365526508,0.030460542,0.060211116,0,0
7/11/2022,144,26.00614932,0.302619525,0.025218294,0.049848805,0,0
7/12/2022,144,25.93302046,0.277779112,0.023148259,0.045756984,0,0
7/13/2022,144,25.99982794,0.218337486,0.01819479,0.0359655,0,0
7/14/2022,144,26.13327702,0.334599304,0.027883275,0.055116653,0,0
7/15/2022,144,26.14073072,0.311065178,0.025922098,0.051240009,0,0
7/16/2022,144,26.19939006,0.223360147,0.018613346,0.036792855,0,0
7/17/2022,144,26.24884993,0.274599908,0.022883326,0.045233291,0,0
7/18/2022,144,26.19943057,0.257004994,0.021417083,0.04233498,0,0
7/19/2022,144,26.18737038,0.396637913,0.033053159,0.065335922,0,0
7/20/2022,144,26.17649075,0.300062331,0.025005194,0.049427572,0,0
