sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A2r	A1gd	A2q	A1bf	A1oa	A1fi	737032_A	B14a	C1	C42.2	C1b	C42a	C15	C1au	C1j	C3	C115k	C1hr	C1kz	C115x	C1fi	C3cg	C3.12	C41p	C42do	21705_C	C42ao	C3eq	C45e	C1ci	C15ci	C115l	C1ef	C45c	21933_C	90687_C	33774_C	C1h	C42aw	C1ro	43268_C	C15ch	C15cf	C15n	C15cj	C15ie	C15ce	C42dh	21719_C	C42bt	C15cl	C15l	C15ip	452754_C	19656_C	52544_C	C115d	C1az	C78b	C15cc	48996_C	C15cm	C15ck	C93a	C3dc	C15il	C15qa	C15ry	C15jl	70133_C	C15in	43280_C	C15i	C15io	14093_C	C23a	281_C	C15qg	C1fh	48819_C	C15hd	C93l	C15qd	70891_C	C15my	70886_C	70898_C	19017_C	43281_C	C15qf	453581_C	C15qc	270451_C	C15kk	C15qe	C93b	C15bp	3448131_C	C15dn	C116bt	354638_C	70940_C	70896_C	70894_C	411_C	46177_C	C15sd	C15sj	57694_C	43315_C	C1lu	C15ui	107772_C	21844_C	452760_C	26204_C	C1w	91839_C	453336_C	C1mb	43279_C	C1kf	C3u	C42av	C116bu	70895_C	22188_C	52535_C	28316_C	C116	C1t	C15aj	22184_C	452856_C	C42at	C15bo	70887_C	63457_C	23865_C	43306_C	C3mk	463723_C	90526_C	70533_C	454642_C	33742_C	18555_C	C15eo	650299_C	C1li	C3cx	C1kg	604_C	483821_C	70888_C	14618_C	61484_C	139_C	C42dz	755970_C	277715_C	14297_C	C15bc	206_C	91076_C	452851_C	93837_C	C116ak	1180449_C	28411_C	650183_C	8440_C	43299_C	650261_C	8728_C	C3.2	6177213_C	38366_C	6177214_C	102_C	54834_C	8196_C	58198_C	70960_C	C15yq	90777_C	92728_C	16044_C	70892_C	96008_C	452755_C	C15qi	C3zg	C3gk	C15gr	70900_C	773_C	650239_C	1098762_C	C42cz	5689_C	1180313_C	D1h	D6	69355_D	D1	D1ke	6177215_D	13914_D	476435_D	1204868_D	6177216_D	G3a	G3ac	G3ai	G3bi	G3fb	73495_G	481260_G	G3bg	G3dq	6177211_G	481262_G	484567_G	483646_G	484565_G	589688_G	481261_G	482926_G	481662_G	70451_G	482720_G	682711_G	G3x	671887_G	518643_G	589692_G	2177526_G	682709_G	589767_G	2177880_G	1236401_G	G3cm	6177212_G	482925_G	6177210_G	589699_G	589653_G	G3ax
256600	SL102	SL102_S205_L001_R1_001.fastq.gz	57af0c3302aa4d77978b9a4da57f49933f786031bd5357aa724c672a295b1bd0	SL102_S205_L001_R2_001.fastq.gz	606bd532ad793e9fee45f4c8f8a80e441ea5b58e2a225a923ee8552776dd7fc7	1340	20251021T032609_martyma1	171460	146423	3533	145448	3511	4	1	971	21	123700	30	0	0	5768	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	1.3	0	0	0	0	0	0	0	0	0	0	29719	29281	8342	5711	3469	7049	4876	4444	2861	1811	1804	1759	2700	1350	1992	2262	2007	1101	0	734	0	0	0	0	682	0	718	1471	733	0	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	0	887	0	0	945	0	0	0	0	0	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858	0	0	0	0	0	0	0	0	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256493	FP54	FP54_S166_L001_R1_001.fastq.gz	06e42ccfd45538f3b2a234903f58cf2836f1dea7986f91208c8570765c2d162b	FP54_S166_L001_R2_001.fastq.gz	35611dcec9613fd23515abd13660303867b0ee2f2728492790ab3be70da2aa20	1340	20251021T032609_martyma1	209656	183845	3401	183696	3387	0	0	149	14	165488	29	0	0	5953	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	4.2	0	0	0	0	0	0	0	0	0	0	37446	38896	12642	8660	0	11776	1312	6969	5083	1894	2821	3347	2033	2067	2166	2022	2196	1450	2302	1347	3639	0	0	2560	1694	0	1456	0	0	0	0	1249	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	0	0	0	0	0	0	0	0	0	0	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256480	FP100	FP100_S281_L001_R1_001.fastq.gz	d115fd34bff864dd94ac476a57d688bca50ac4b76228bfe6a4137a8d31b621d4	FP100_S281_L001_R2_001.fastq.gz	ff3f914f33ce922efe321df180986a500db24700b11e85000111e882672c6f09	1340	20251021T032609_martyma1	174516	149384	2637	148743	2612	0	0	641	25	139609	25	0	0	7920	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	4.2	0	0	0	0	0	0	0	0	0	0	28180	33671	11974	9050	0	8145	2661	5574	3751	1321	3084	2923	1196	1361	1067	1706	2612	1930	1517	1483	3128	0	0	3111	2119	0	1828	0	0	0	0	2055	4162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256449	DL10	DL10_S108_L001_R1_001.fastq.gz	d6bfb54f04c24fcf33d4a356b266b207246c612715d40ab5463b14b05a1e5098	DL10_S108_L001_R2_001.fastq.gz	203016204a6e10a0699118e660be42e517acf083b4dd30622da6885ace9125d7	1340	20251021T032609_martyma1	110986	94104	1821	93641	1802	0	0	463	19	88163	30	0	0	6402	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	2.6	0	0	0	0	0	0	0	0	0	0	19964	19866	8110	2508	836	5986	3001	3598	1939	1199	1157	1751	1975	544	803	1958	1001	720	640	541	763	931	0	0	868	887	950	1895	1398	0	0	935	571	0	0	0	0	0	0	0	0	0	0	0	0	868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256555	RC58	RC58_S244_L001_R1_001.fastq.gz	35afbbd44b28aae9f19de073aa8a18a336af1660e3e6848fb6b4455ee0d77dd0	RC58_S244_L001_R2_001.fastq.gz	4af4b59f1db7b02470d25ece497eb9efdff2e1e60956de84e9a2762618a4424b	1340	20251021T032609_martyma1	141215	117661	2398	117030	2374	10	1	621	23	108180	37	0	0	8003	15	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	0.9	0	0	0	0	0	0	0	0	0	0	24461	24110	8700	7419	1891	5017	3925	2725	2371	2039	2085	1790	1242	1553	1224	1420	1286	1262	731	1199	0	752	0	0	1013	1469	920	834	1211	522	0	690	1086	0	0	0	0	0	0	0	0	504	0	0	0	835	503	0	0	0	0	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256462	DL53	DL53_S170_L001_R1_001.fastq.gz	95e1574510efac0f0121cfb7e1f1a35c6688bbd230b3adb5c591c477c793713d	DL53_S170_L001_R2_001.fastq.gz	c7f8391a429583b86649bfae89df4ae1eee7a66cbe643dc2c9e1150e1a6c6df7	1340	20251021T032609_martyma1	118937	101757	2288	101515	2270	0	0	242	18	91596	48	0	0	2954	0	0	0	2148	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	2.6	0	0	0	0	0	0	0	0	0	0	20925	17778	7094	5208	0	4520	3145	2373	2244	1073	1263	1294	1694	841	1150	1210	1103	959	633	783	0	770	0	0	623	0	488	926	581	409	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4726	1689	1147	810	456	312	330	348	253	184	185	142	146	128	128	131	116	119	98	61	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256442	DL03	DL03_S195_L001_R1_001.fastq.gz	00a33626c89e88368ca2f0d92e12f8400115453b3cdf85eb6e00e47a4f9bee11	DL03_S195_L001_R2_001.fastq.gz	146560ca122246758bcd8358e2803ea17948ea8f91584920d93b0c7ccda5442b	1340	20251021T032609_martyma1	75179	60313	1413	59820	1389	0	0	493	24	53542	33	0	0	4664	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	2.6	0	0	0	0	0	0	0	0	0	0	10034	11055	3172	2431	3440	3228	1554	1282	1518	1979	921	273	1085	917	436	827	730	992	0	0	0	596	0	0	0	0	0	0	696	437	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	410	0	502	0	0	769	250	0	0	0	0	0	0	0	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256518	HB109	HB109_S277_L001_R1_001.fastq.gz	407b09aec7c9f6f9ed9b8a623994a29b929290fa7414fd7dad8e59f54364c4fe	HB109_S277_L001_R2_001.fastq.gz	b54659b90bb3ed60026a224866f675b1920debd7b6363c2d9ac53093e0f28c24	1340	20251021T032609_martyma1	168219	138640	2850	137743	2818	0	0	897	32	124984	22	0	0	612	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240901	6.1	0	0	0	0	0	0	0	0	0	0	32588	20327	16488	10263	1775	8471	6056	5748	3264	1257	680	762	1566	810	0	1991	0	612	1940	1532	1606	934	0	1083	0	0	0	0	0	0	5231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256533	RC05	RC05_S162_L001_R1_001.fastq.gz	bc02ab5bf3264114a999580521acdf03ff2f062a354395c9faba56df7c269630	RC05_S162_L001_R2_001.fastq.gz	674ec91435ac6ae2e01b8441d4217725269cbb22e127771b715bee68ff7ccdda	1340	20251021T032609_martyma1	126220	106440	2307	105865	2281	0	0	575	26	96394	23	0	0	0	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.9	0	0	0	0	0	0	0	0	0	0	26683	15673	11358	6724	0	6236	6765	3901	2017	1304	663	591	1144	777	811	1742	530	0	1791	705	1092	1372	0	935	0	0	0	0	0	641	2939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256507	HB09	HB09_S119_L001_R1_001.fastq.gz	4a4ae0c7587143ce40d4d043ae5ec52feab0ec180e8d6ab5a9185cdd0047f12e	HB09_S119_L001_R2_001.fastq.gz	ac19e6f092adfb1bdc9d4eb2b62842f3029bb14cd919140cdd3387c5f056c344	1340	20251021T032609_martyma1	114797	99055	2060	98867	2045	0	0	188	15	89578	24	0	0	431	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	6.1	0	0	0	0	0	0	0	0	0	0	23843	13989	11703	6468	0	5578	5166	3802	2066	1135	526	735	859	924	868	1180	464	431	1318	1345	1087	1038	0	623	523	0	0	0	0	0	3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256479	FP10	FP10_S110_L001_R1_001.fastq.gz	f316ee097de48beaae79bc2f8d241ea102c5f4502affd05e850dd156714cbc88	FP10_S110_L001_R2_001.fastq.gz	95e82bd2b35bcd20a27c1da63ee40628da270b46d528e636494e54e15a320979	1340	20251021T032609_martyma1	135000	116099	2295	115753	2273	0	0	346	22	104699	25	0	0	2079	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	4.2	0	0	0	0	0	0	0	0	0	0	26454	17977	12903	7380	0	6818	6556	4540	2532	1358	831	1013	1003	0	904	1437	856	820	1493	861	1173	1140	0	580	674	0	596	0	0	0	4137	0	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256537	RC09	RC09_S150_L001_R1_001.fastq.gz	c9ea591089843681330d26d7138ebd65033ab52fbf163469015572fd90c967d4	RC09_S150_L001_R2_001.fastq.gz	550cfd8b3a332165889812d4aa20177762e1e447820e02f581c4a062a26c6e02	1340	20251021T032609_martyma1	121327	102410	2139	101937	2111	0	0	473	28	91567	25	0	0	672	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.9	0	0	0	0	0	0	0	0	0	0	22463	13728	12588	6175	1084	6287	5925	4119	2184	982	0	743	1122	584	0	1449	785	0	1571	1020	681	966	0	838	0	0	672	0	0	624	4030	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256520	HB52	HB52_S174_L001_R1_001.fastq.gz	ba0892dc6f00ba1b526acf4f62b29e874e634264aa58eecb4fae64c7fc929cf9	HB52_S174_L001_R2_001.fastq.gz	472dafc48b400d637fd4e44151f296e5d5a25a5382b091671b6ddca1b34af5ba	1340	20251021T032609_martyma1	143434	125797	2597	125610	2575	0	0	187	22	114263	24	0	0	570	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	6.1	0	0	0	0	0	0	0	0	0	0	30857	18643	14308	7606	0	7527	6455	5037	2901	1484	645	927	1367	892	1019	1712	646	570	2144	2191	1589	955	0	988	0	0	0	0	0	736	3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256531	RC03	RC03_S128_L001_R1_001.fastq.gz	de2d033d55322a9bda5fa2a08e7c94e4b55c4d46b9f3021ae8a744b8fb139176	RC03_S128_L001_R2_001.fastq.gz	df0977522ad6cc3341a4ad4bcf40a67a10499edd7fcf7eac5d799ba9e8af682d	1340	20251021T032609_martyma1	110068	92495	2006	91519	1966	0	0	976	40	82405	27	0	0	934	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20220901	0.9	0	11	0	0	0	0	0	0	0	0	20920	13985	11755	4345	0	5507	4900	3717	1678	1209	627	509	896	600	820	929	582	0	1658	1062	893	1027	0	753	458	0	412	0	0	0	2243	387	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256522	HB54	HB54_S160_L001_R1_001.fastq.gz	4c80dbbe8b746fb889f71176ef7003a00969ef5f3aae85f069ba2fb321f37238	HB54_S160_L001_R2_001.fastq.gz	31392e2a4a40b2ad9123cc329b740f49ee7ee0eac09ccb5e2357d9af1e078e7b	1340	20251021T032609_martyma1	223122	194211	3729	193933	3706	0	0	278	23	172011	25	0	0	2535	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	damicornis	23.57000000	151.55000000	20240501	6.1	0	0	0	0	0	0	0	0	0	0	43529	29252	19986	12786	0	10819	11243	7818	3841	2201	1538	1986	2021	1851	1564	1901	1250	1491	3279	1566	2674	2065	0	1133	1019	0	0	0	0	0	4154	0	0	0	0	0	0	0	0	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
